Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
104673551044684,Republicans 2020,Rep Republican,≤100
206783986469017,Kimberly Guilfoyle's Filthy Bandersnatch,Michael Scott Taylor,≤100
227594571444676,Building New York's Best,"Carpenter Contractor Alliance of Metropolitan New York, Inc.",≤100
1444207845884763,John Legere,"T-MOBILE USA, INC.",≤100
1755155611263592,Melanin Monarchs,These ads ran without a disclaimer,≤100
165551260479306,Lifting Hands International,Lifting Hands International,≤100
374848446414965,Pollking,Benjamin Aaron Perlman,≤100
617791728363537,LaTonya Johnson,Office of State Senator LaTonya Johnson,≤100
356501381631264,Jerusalem Post,Diane Elise Haner,≤100
524301004579611,Tom Winter,WINTER FOR MONTANA,≤100
108503659576,National Coalition for Public School Options,These ads ran without a disclaimer,≤100
100262941392365,Debt Council,Debt Council,226
1547795988568853,Aggressive Thread Truck Apparel,These ads ran without a disclaimer,≤100
7263476274,Mercy Corps,Mercy Corps,1143
106097587516886,Act Earth Wise,These ads ran without a disclaimer,≤100
99461744502,National Immigrant Justice Center,National Immigrant Justice Center,≤100
6726182861,Mike Pence,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,344
294695424535158,Shawn Johnson for Judge,Committee to Elect Shawn Johnson,≤100
240424206167766,"Capitol City Research, LLC",Capitol City Research,≤100
1669159120019055,Horse Soldier Bourbon,Horse Soldier Bourbon,≤100
108779410607125,Impeachment Acquittal General Strike,Craig Christopher Logan,≤100
101325374570307,INQYR,These ads ran without a disclaimer,≤100
505653766599222,America First with Dr. Sebastian Gorka,Salem Media,≤100
106828977539693,Top Info Hq,Kevin Linh Tien Nguyen,≤100
103069037894070,Bernietees.us,Bernietees.us,≤100
125769584126996,Yael Eckstein,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",≤100
111360327002175,Democra-T,Democra-T,≤100
6980748202,Forward Montana,FORWARD MT,≤100
2267269993537694,Merritt for Georgia,The People for Nikki Merritt,≤100
266114353867,Jeff Weninger,Weninger For AZ House,≤100
566897360481398,Tom Brier for Congress,BRIER FOR CONGRESS,≤100
258848839880,Horizon Blue Cross Blue Shield of New Jersey,Horizon Blue Cross Blue Shield of New Jersey,≤100
103049591179527,Maya for Georgia,MAYA FOR GEORGIA,≤100
58709265392,Americans United for Separation of Church and State,These ads ran without a disclaimer,≤100
1490925571134462,Patrick Harris for NC Senate,The Committee to Elect Patrick Harris,≤100
169130743498585,Tactical Pro Supply,Chad Keller,≤100
106785954128303,Take America Back Again,Take America Back Again,≤100
173697869512,Plastic Pollution Coalition,Emily Clair Difrisco,≤100
608862422970723,Fishermen for Trump,William Edward Regan,≤100
122174836956,Big Cat Rescue,BIG CAT RESCUE CORP.,≤100
266977250031129,Arlington Economic Development,These ads ran without a disclaimer,≤100
166438043490120,AR500 Armor,These ads ran without a disclaimer,≤100
59687083274,UCSB Arts & Lectures,UCSB Arts & Lectures,≤100
891625697864843,A.J. Anglin for District Judge,Committee to Elect A.J. Anglin,≤100
850765705272768,Actonma4bernie,Miles R Fidelman,≤100
25852730092,Care2,Care2 Inc,1046
101056608128075,Trump Supply Co.,Trump Supply Co.,≤100
1605850592977736,Jim Griffin,Jim Griffin Campaign,≤100
22907478728,Clean Water Action,Clean Water Action,1511
1799282383731277,TwoSeventy,Alexander Jared Deutsch,374
194424500768205,Food Cycle Science,These ads ran without a disclaimer,≤100
218721288205051,Thomas Massie,Thomas Massie for Congress,≤100
140311262765416,World Wilderness Congress,"INTERNATIONAL WILDERNESS LEADERSHIP (WILD) FOUNDATION, INC. THE",≤100
110833623797857,Peter Ottesen for San Joaquin County Board of Education,Committee to Elect Pete Ottesen County Board of Education 2020,≤100
313723095478950,The Daily Citizen,Focus on the Family,≤100
216188121814450,San Diego & Imperial Counties Labor Council,San Diego and Imperial Counties Labor Council,≤100
1658732017493452,Chlorophyll Water,These ads ran without a disclaimer,≤100
111444600276627,John Zody for Indiana,John Zody for Indiana,≤100
102986821125273,Lakesia for State Representative,Friends of Lakesia,≤100
393932827634250,Dissent Pins,Common Practice,1821
127814007074,LIUNA,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,≤100
819942484773775,Tax Sale Blueprint,Bob Diamond,341
100598451298741,Make It Legal Florida,Make It Legal Florida,≤100
407664862957433,Ammar Campa-Najjar for Congress,AMMAR CAMPA FOR CONGRESS,≤100
113051076740752,David Willingham for Cobb County State Court,Friends of Willingham for Cobb State Court,≤100
177168212329270,Tana Rose,These ads ran without a disclaimer,≤100
1894753240808441,Daily Blast LIVE,These ads ran without a disclaimer,≤100
92748602246,Farmworker Justice,"FARMWORKER JUSTICE FUND, INC.",≤100
355729668551243,Veterans Education Project,Veterans Education Project,≤100
151883078314516,NationSwell,NationSwell,≤100
100903151401716,Uncle,John Louis Coates,≤100
103794891094099,Sam Nejabat for City Council,Sam Nejabat for City Council 2020,≤100
6851405967,CREDO Mobile,"CREDO MOBILE, INC.",≤100
108121459535755,Fundingthecrowd,Carl Kennedy,≤100
103653994359958,Harvard Forward,The Boarding School,≤100
275171202515968,Wolf-PAC,Wolf PAC,≤100
76025018070,San Francisco-Marin Food Bank,San Francisco-Marin Food Bank,≤100
112041183486666,Project Sunshine,ACRONYM,≤100
252978555096096,RedBlueTalk,Irwin Charles Stern,≤100
397130463730560,MOVE Texas,These ads ran without a disclaimer,≤100
654164378336661,California Federation of College Republicans,California Federation of College Republicans,≤100
100263291506877,Vote Mercaz 2020,Jess Dolgin,≤100
808450969246896,"Rebecca Walser, Tax Attorney, CFP",Walser Wealth Management,≤100
444242679494016,Humanity Forward Fund,HUMANITY FORWARD FUND,≤100
456262374764387,Voters Not Politicians,Voters Not Politicians,≤100
9538894955,John F. Kennedy Presidential Library and Museum,These ads ran without a disclaimer,≤100
283627317761,Atlanta Mission,ATLANTA UNION MISSION CORPORATION,≤100
12357407443,American Friends Service Committee,AMERICAN FRIENDS SERVICE COMMITTEE,≤100
100853794860997,Conservative.Shop,Harsaheb Dhall,≤100
123763762357958,Sean Trambley for Supervisor 2020,Sean Trambley for Supervisor 2020 (FPPC #1420528),≤100
87375121041,International Women's Health Coalition,"INTERNATIONAL WOMEN'S HEALTH COALITION, INC.",112
303374266418976,AFPM,American Fuel & Petrochemical Manufacturers,102
101150021367551,Renee Swann for Congress,Renee Swann for Congress,≤100
115617711783870,Center for Union Facts,CENTER FOR UNION FACTS,≤100
121916199209422,W.P.Cox,Warren Paul Cox,≤100
449009229182879,Jessica Vazquez for County Criminal Court at Law No. 4,Jessica Vazquez for County Criminal Court No. 4,≤100
109313173945223,Loop Investing,These ads ran without a disclaimer,≤100
507569732953450,Smarther News,Aimee Joy Roberts,≤100
100808624763972,"Yes on Q 2020 - Improve Our Parks, Care for Our People",Oakland Neighbors for our Parks and People 2020,≤100
73970658023,International Rescue Committee,These ads ran without a disclaimer,≤100
746211745534477,Nida Allam,Committee to Elect Nida Allam,≤100
1949064322040283,Principles,These ads ran without a disclaimer,≤100
348246994251,Lia Rose,These ads ran without a disclaimer,≤100
103402638590,United Planning Organization,UNITED PLANNING ORGANIZATION,347
108531987305071,Trumpvoters,International Web Concepts In,≤100
97466887664,Innocence Project,"INNOCENCE PROJECT, INC., THE",190
100633308217473,Justice For Sara,Justice For Sara,≤100
116327696157,Dan Cronin,Citizens for Dan Cronin,≤100
392100314619441,Bruno Osif,These ads ran without a disclaimer,≤100
1520852664890753,Beau Biden Foundation for the Protection of Children,Beau Biden Foundation for the Protection of Children,≤100
1692842810860348,المجلس العربي للتكامل الإقليمي,These ads ran without a disclaimer,≤100
106795690773489,John Lewis: Good Trouble,These ads ran without a disclaimer,≤100
1020951917927616,GRRRL Clothing,Kortney Kay Olson,≤100
12876978977,SPCA of Texas,SPCA of Texas,≤100
686280825079327,Citizens for a Secure and Safe America,Citizens for A Secure and Safe America Non Profit Corporation,≤100
287694681754849,Pennsylvania Conservative Energy Forum,Pennsylvania Conservative Energy Forum,≤100
852784198406948,Boy Scouts Investigation,These ads ran without a disclaimer,≤100
6444807415,Food Allergy Research & Education,Food Allergy Research & Education,≤100
119687976102546,Donna for Colorado Kids,Donna for Colorado Kids,≤100
340754919866502,Tom Foolery Podcast,Tom Foolery Podcast,≤100
196731290352711,MDWCOMM,MDW Communications LLC,≤100
339079987355,The Johnson Foundation at Wingspread,"JOHNSON FOUNDATION, INC., THE",≤100
101317101242156,Make America Kind Again,Benevolently,≤100
77852784853,Absolut,Pernod Ricard USA,491
618233308607752,Carolyn Vance,Carolyn Asay Vance,≤100
105202730827149,Michael Moore for Commissioner,Michael Moore for Commissioner,≤100
128566731217394,Stereoscopic History,These ads ran without a disclaimer,≤100
2267934243444139,Justin Stapley,Justin Stapley,≤100
538664739972299,Matt Shaughnessy for State Representative,Committee to Elect Matt Shaughnessy,≤100
2072089876250719,Backpage Investigation,These ads ran without a disclaimer,≤100
60261764250,Childhelp,These ads ran without a disclaimer,≤100
101213707964033,Oseguera2020,OSEGUERA 2020,≤100
118086726242771,Protecting Second Amendment Rights,Kevin Joseph Owens Mcgrath,≤100
2273393199637785,Common Sense Party,Independent Alliance for California,≤100
1586922324704702,Brian Jones for Congress,BRIAN JONES FOR CONGRESS 2020,≤100
135403221037,City Journal,City Journal,≤100
1386113471611136,Ward 5 Democrats,Jatarious Jatrell Frazier,≤100
564944890224398,Southworth PC - Attorneys For Federal Employees,Southworth PC,≤100
104769370936453,Fresno Strong - Vote Yes on Janz,"Rising Together, No on Dyer for Mayor 2020",≤100
118548500327,Billy Graham Evangelistic Association,BILLY GRAHAM EVANGELISTIC ASSOCIATION,≤100
375301089246439,Thom Tillis,THOM TILLIS COMMITTEE,≤100
175034712516314,WaterAid America,WaterAid America,≤100
59572733353,GREY2K USA,GREY2K USA,≤100
173793155340,ConocoPhillips,These ads ran without a disclaimer,≤100
114580691891439,Al-Shabaka - الشبكة,Middle East Policy Network Inc.,≤100
100887404782458,Puns For President,Puns For President,≤100
30199023987,New Victory,The New Victory Theater,≤100
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,7268
105387837674263,Religious Freedom C/O Humanity,These ads ran without a disclaimer,≤100
352276411566673,McMahon Berger P.C.,These ads ran without a disclaimer,≤100
729927510371645,The Libra Group,"Libra Capital US, Inc",≤100
784658445076447,JohnCheckforhouse,John Check for House,≤100
1399926390134311,Nature's Generator,Huntkey USA Inc,≤100
1392215517462479,Lingua Franca,Lingua Franca NYC,≤100
1613516851999536,Sunrise Movement,Sunrise,≤100﻿
237337213588365,NYVarsity Sports,Jason Christopher Dibelius,≤100
1544477045837439,David Rozelle.com,David S Rozelle,≤100
6314728663,Remedy Drive,Remedy Drive,≤100
1553558311617419,People United for Privacy,People United for Privacy,≤100
428171507982006,States of Exclusion: A New Wave of Fascism,These ads ran without a disclaimer,≤100
965451360264888,Brian Burley for Congress,BRIAN BURLEY FOR CONGRESS,≤100
159597424207730,David Perdue,PERDUE FOR SENATE,≤100
141213311189,Student Veterans of America,Student Veterans of America,≤100
112420993589373,Young and Old for America,Andrew Joseph Young,≤100
54684090291,Partnership for Drug-Free Kids,The National Center on Addiction and Substance Abuse with Facebook ad credits,674
135295679820754,People of Life,Yellow Line Productions LLC,≤100
103723461132256,الصفحه الرسميه للمرشح عادل حسنين نوفل - برلمان 2020,These ads ran without a disclaimer,≤100
379004022287993,Mansfield Democrats,Mansfield Democratic Town Committee,≤100
58401218435,National Pork Producers Council,National Pork Producers Council,1182
105199626748,Massachusetts Republican Party,Massachusetts Republican Party,≤100
229958124613037,Annie Cho for Assembly 2020,Annie Cho for Assembly 2020,≤100
142283849237882,The Versed,These ads ran without a disclaimer,≤100
685939961538903,Grabr,These ads ran without a disclaimer,≤100
176513531861,Deidre Baumann For Judge  2020,Deidre  Baumann,≤100
1444558675791434,I Love My Job,BadBananas,≤100
355185097868461,Kathryn Starkey for Pasco County Commissioner,"Kathyrn Starkey, Republican, for Pasco County Commission, District 3",≤100
2681078191918286,Deplorables The Game,These ads ran without a disclaimer,≤100
56129410661,Justice Policy Institute,SARAH RACHEL ROSE-STERN,≤100
384006901653736,The Moore Charitable Foundation,Moore Charitable Foundation,≤100
102809134474382,David Ryu for Los Angeles City Council,David Ryu for City Council 2020,≤100
263813250409546,Ugly Xmas Sweater Shop,Steven W Tyler,≤100
15904145971,Rare,RARE,≤100
1609236986019125,San Diego City Attorney Mara Elliott,San Diego County Democratic Party,≤100
2240258106195469,Kennon Wooten for Judge,Kennon Wooten for Judge,≤100
143463739350591,Vision Quilt,VISION QUILT,≤100
116847218327256,Mono County Tourism - California's Eastern Sierra,Jeffrey Scott Lindsay Simpson,≤100
309094279104553,Twelve Books,"Hachette Book Group, Inc.",≤100
177814032238168,Revenge Is,Engage Tees,≤100
100899794800492,Specialty socks and accessories,Julie L Herbst,≤100
108789413833372,My Mood My Swing,These ads ran without a disclaimer,≤100
251499331992885,VA Claim Pros,These ads ran without a disclaimer,≤100
33699882778,Dr. Bronner's,Dr. Bronner's,≤100
452224901842872,The People's Resistance,"The People's Resistance, LLC",≤100
323026705270992,U-Luv Foods,These ads ran without a disclaimer,≤100
104974020929177,our.restore,These ads ran without a disclaimer,≤100
170582513587720,Liberty Through Wealth,Meghan Deanne Mercer,≤100
100667714665946,Recon Jacks Apparel,Recon jacks apparel,≤100
105479074308524,Military Contracting Headquarters,These ads ran without a disclaimer,≤100
212063912162782,Mark Eaton - 7ft4.com,These ads ran without a disclaimer,≤100
110926643662499,Mayor Bernard C. "Jack" Young Campaign,"FRIENDS OF BERNARD C. ""JACK"" YOUNG, MARTIN CADOGAN, TREASURER",≤100
1007034969334989,Robert L. Deming III for United States Congress,ROBERT DEMING FOR CONGRESS,≤100
466705430534862,Benjamin Yu for Assembly 2020,Scott Charles Winn,≤100
224807714597069,Women’s March on Roanoke,Women's March on Roanoke,≤100
788041574596355,Concealed Carry,These ads ran without a disclaimer,≤100
105954107575531,Yeeletv.com,These ads ran without a disclaimer,≤100
106934369684058,The Original Donald Trump,The Original Donald Trump,≤100
161879897191723,EarthX,EarthX,≤100
114282380010681,Trump Train,Minerva LLC,≤100
103252811047521,No on Measure A,"No on A, Planning Today for San Diego's Future, a Coalition of Housing Advocates, Save Our Rural Economy, Building Industry Association of San Diego County, Farmers, Taxpayers, Firefighters & Law Enforcement. Committee major funding from California Association of Realtors Issues Mobilization Political Action Committee and Building Industry Association of San Diego County.",≤100
919247181586782,WAVE,Women for American Values and Ethics Political Action Committee,≤100
1573989029398622,Donald Trump's Americans,I Love My Freedom,≤100
111181083761708,Saving Braniacs,Morgan Paige Marie Gordon,≤100
247685485360819,South Bay Young Democrats,Southbay Young Democrats,≤100
143073625758172,Utica Education Association,Utica Education Association,≤100
1841824626073676,Candace Valenzuela for Congress,CANDACE FOR 24,≤100
2153815188211534,WSL PURE,WSL PURE,≤100
101321914794113,Health Freedom Alliance,These ads ran without a disclaimer,≤100
328130951427401,lavernecox,These ads ran without a disclaimer,≤100
825475597557324,trueself,These ads ran without a disclaimer,≤100
167804823235797,OPEIU - Office and Professional Employees International Union,These ads ran without a disclaimer,≤100
148993721880013,Conquer Series,Scott B Bacon,≤100
30060307711,Rock the Green,These ads ran without a disclaimer,≤100
104694024368230,Bulletin News,Maureen Kibe,≤100
402721240123857,Contranym Times,David Ralph Schleicher,≤100
101617224555221,Nancy Pelosi Elects Democrats,PAC TO THE FUTURE,2297
110879326942311,EST. 1619,These ads ran without a disclaimer,≤100
2212911745618952,Impeach Trump Run,Impeach Trump Run,≤100
559930347441193,Elegantly Set in Stone,These ads ran without a disclaimer,≤100
101908917973897,thepunkanarchist,These ads ran without a disclaimer,≤100
7145381235,American Jewish World Service - AJWS,"AMERICAN JEWISH WORLD SERVICE, INC.",≤100
376405572905386,GOPWorld,GOP World,≤100
169981156569,B'Tselem בצלם,These ads ran without a disclaimer,≤100
192646181638561,Not My President Calendar,Not My President Calendar LLC,≤100
290157611894313,The Climate List,Climate List LLC,≤100
208876186220,Great Transition Initiative,"TELLUS INSTITUTE, INC.",≤100
7822408815,Jane Nelson,Friends of Senator Jane Nelson,≤100
947348891946599,"Michael Waltz, FL-6",MICHAEL WALTZ FOR CONGRESS,≤100
160191644025128,Walton Family Foundation,WALTON FAMILY FOUNDATION INC,134
23311628592,Heartland Alliance,Heartland Alliance for Human Needs & Human Rights,≤100
300612450632414,Mike Pence Coloring Book by Darren Martin,Darren Nicholas Martin,≤100
108177347380482,Market Watch,Smart Market Tips,184
44667476574,In These Times,INSTITUTE FOR PUBLIC AFFAIRS,≤100
156326771190980,René Portillo Cuadra,These ads ran without a disclaimer,≤100
95001097200,National Association of Manufacturers,NATIONAL ASSOCIATION OF MANUFACTURERS OF THE UNITED STATES OF AMERICA INC.,11178
796891923695572,Here for America,"Association of Global Automakers, Inc.",≤100
510983808935302,Parker Hudson,Frank Parker Hudson Jr,≤100
57259033959,AARP,These ads ran without a disclaimer,≤100
107262500760620,Natural Grass Straws,These ads ran without a disclaimer,≤100
1557717027809584,AARP Programs,AARP,≤100
106557934225461,Bellbrook Vote For 9,Citizens For Sugarcreek Schools,≤100
89324781720,Pat Toomey,Friends of Pat Toomey,≤100
125171394971,Blacks In Government (BIG),These ads ran without a disclaimer,≤100
149607228384141,America Needs Fatima,Megan Renee Morris,≤100
348737201865050,Girls Who Code,These ads ran without a disclaimer,≤100
366351973736242,Red Rock Secured,These ads ran without a disclaimer,≤100
1504483779814401,Occupy Independents,These ads ran without a disclaimer,≤100
348856535576675,Legends of the Desert,William Michael Farmer,≤100
107366567326708,Americano TV,"Hispanic Leadership Council, Inc.",≤100
1057837747714476,Suzy Loftus 樂素詩,Suzy Loftus for Democratic Central Committee 2020 • FPPC ID# 1423420 • Financial disclosures available at SF Ethics,≤100
118303441570966,Home Ownership Matters,NATIONAL ASSOCIATION OF REALTORS,184
1998005350416562,The Northeast Maglev,These ads ran without a disclaimer,431
104949657705275,"Petra Kleine, OB-Kandidatin der Grünen Ingolstadt 2020",These ads ran without a disclaimer,≤100
101183584691579,Sunrise Movement Tallahassee,These ads ran without a disclaimer,≤100
199184330689100,Michael Ross for Oklahoma HD 68,Ross for Oklahoma 2020,≤100
304058913005378,Senior and Disabled Concerns,Senior & Disabled Concerns,≤100
1634651343331439,Project Wren,Landon Brand,≤100
432440060819039,Tom Parsekian for Judge,Tom Parsekian for LA County Superior Court Judge,≤100
109526232935380,Synthisophy,Synthisophy,≤100
138434734461,CIIS Public Programs,These ads ran without a disclaimer,≤100
96472420073,Moment Magazine,Moment Magazine,≤100
1545826148838592,Trump 2020,Gregory Lawrence Burright,≤100
628773943837250,Task & Purpose,Task and Purpose,≤100
187598654633670,von Holzhausen,These ads ran without a disclaimer,≤100
1531214650424631,Breathe California of Los Angeles County,BREATHE CALIFORNIA OF LOS ANGELES COUNTY,≤100
106517014246373,jamesmichael89,These ads ran without a disclaimer,≤100
33110852384,Doctors Without Borders/ Médecins Sans Frontières (MSF),These ads ran without a disclaimer,≤100
240867803449655,The Healthy Vegan,Sai Shivaji Dhiraj Suri,≤100
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare and the Affordable Care Act,194
224103564955547,Center for the Study of Economic Liberty,Center for the Study of Economic Liberty at Arizona State University,≤100
225049687661781,Environmental Integrity Project,ENVIRONMENTAL INTEGRITY PROJECT,187
135114020356265,Real Justice,REAL JUSTICE PAC,≤100
102346259064,Mayor Byron W. Brown,Mayor Byron W. Brown,≤100
150451082120925,The other 54%,Gregory M Berube,≤100
1823156681271756,West Virginia Gaming & Racing Association,West Virginia Gaming and Racing Association,≤100
383380385770120,"Witness to Treason, the Book.",Robert N Mclaughlin,≤100
102407931227094,Carl Creasman Campaign,Creasman for Commissioner,≤100
1576552839287418,Senate Leadership Fund,Senate Leadership Fund,≤100
102515191278460,Redefining Eminence Blog,These ads ran without a disclaimer,≤100
262905633727,Los Angeles Mission,"Los Angeles Mission, Inc.",≤100
291260461373618,News and News,News and News,≤100
475359972474269,Graphicacy,These ads ran without a disclaimer,≤100
490605891393110,Bead the Change,Bead the Change,≤100
100380224841094,Murray Simpkins for Harnett County Commissioner District 5,Murray Simpkins 2020,≤100
1266071116877681,Eddie Sisk for District 3,Friends of Eddie Sisk,≤100
608732389466592,TranSending,Allison Leigh Smookler,≤100
688047004569646,Benalu group,These ads ran without a disclaimer,≤100
1934191280189700,Health Care Voter,Health Care Voter,≤100
20665390582,Medical Aid for Palestinians,These ads ran without a disclaimer,≤100
232779423482157,New Mexico Shooting Sports Association,New Mexico Shooting Sports Association,≤100
110080123867858,Joseph Cho for State Senate,Joseph Cho for State Senate,≤100
802105766808582,Ralph Rodighiero for WV Senate,Ralph Rodighiero 2020,≤100
152766071443309,The City University of New York,The City University of New York,≤100
404487586973146,Yvonne Lewis Holley for Lt. Governor,Holley for NC,≤100
5593944035,Competitive Enterprise Institute,COMPETITIVE ENTERPRISE INSTITUTE,≤100
102801507792085,Kennebec Valley Society,Kennebec Valley Society LLC,≤100
110959047037872,Jen Cunningham for State Committee,Red Massachusetts Grassroots Action,≤100
7474340746,Human Rights First,HUMAN RIGHTS FIRST,≤100
1682876188698809,United for Respect,United for Respect,≤100
1382947485338199,David Benaym,David E Benaym,≤100
105278394175506,Stephanie for New Jersey,Stephanie For New Jersey,≤100
316796525351760,ARC media,ARC Media,≤100
1684674701650250,"Sandy Rains, Laguna Niguel City Council",Rains for Laguna Niguel,≤100
371077866782536,Jessica Mangrum for Judge,Jessica Mangrum Campaign,≤100
711909245654048,National Police Support Fund,National Police Support Fund,≤100
363379114521970,Mental Health for US,CURA Strategies,≤100
109903167155203,Mimi Rocah for District Attorney,Mimi Rocah for DA,≤100
535921499865428,In God's Service Store,Randy Wayne Elliott,≤100
73277646827,Trees for the Future,Trees for the Future,≤100
6485101073,Tides,Tides Foundation,≤100
273168429458189,Center for Western Priorities,Center for Western Priorities,7192
15686969411,Atlas Shrugged,These ads ran without a disclaimer,≤100
113335773562471,President Trump For Re-Election,Great American Era,≤100
317917411935913,March for Science,March For Science,≤100
242679302418244,Denison Forum,Denison Ministries,≤100
907919839243616,My Faith Votes,My Faith Votes,≤100
456966364681704,Winning For Women,Winning for Women,≤100
456726427701838,Who Stole the American Dream?,Reclaim The American Dream,≤100
2341122662775381,Defend Trump-Defend Liberty,Jennifer Doris Metzger,≤100
103131054573692,Crawfordology,These ads ran without a disclaimer,≤100
1266257850207293,Veteran-Tribute,Mary Jean Dama,≤100
138934736151182,Kveller.com,These ads ran without a disclaimer,≤100
105247724369722,TeeLiberty,Anthony Martin Perri,≤100
114491101941815,Acupuncturists Without Borders,ACUPUNCTURISTS WITHOUT BORDERS,≤100
112600915451330,No Labels,No Labels,≤100
338147992880790,Kenneth Sanders for Justice of the Peace,Judge Kenneth Sanders,≤100
98039565779,Public Affairs Council,Public Affairs Council,390
597117373778973,Addicted to Golf,The Dude's Designs,≤100
225570384284841,"Wounded Warrior Publications, LLC",These ads ran without a disclaimer,≤100
429651323843750,Verizon Wireless Workers Rising,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",≤100
911415905558557,In Defense of the Constitution: Ending America's Occupation,These ads ran without a disclaimer,≤100
103676734443818,The Savvy Nation,These ads ran without a disclaimer,≤100
103097477893517,Helltoupeebrand.com,Joel Howard Miller,≤100
116896969721524,Cibor TV,These ads ran without a disclaimer,≤100
79820371749,Ayanna Pressley,THE COMMITTEE TO ELECT AYANNA PRESSLEY,250
51405613519,Focus on the Family,Focus on the Family,≤100
176940959017718,Mayor Frank C. Ortis,Mayor Frank Ortis,≤100
137569740231452,Respect The Look,These ads ran without a disclaimer,≤100
101143617942555,Rhodes Bailey for SC House 75,Rhodes Bailey for SC House,≤100
99748077686,Raise Your Hand Texas,Raise Your Hand Texas,≤100
234338567090693,Come To Life,These ads ran without a disclaimer,≤100
58691227283,The New York Young Republican Club,The New York Young Republican Club,≤100
533699900151434,Dream Tank,These ads ran without a disclaimer,≤100
144419968928171,Innocents at Risk,These ads ran without a disclaimer,≤100
2145286202209699,Jonathan Andrew Perez Poetry,These ads ran without a disclaimer,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
83865976093,Truthout,These ads ran without a disclaimer,≤100
1877170812504729,Focus on Rural America,Focus on Rural America,≤100
178851656378,Reading Partners,These ads ran without a disclaimer,≤100
100501611534904,BDS is BS,BDS is BS,1345
109784800371914,Protect Kids: Fight Flavored E-Cigarettes,Campaign for Tobacco-Free Kids,≤100
19420215926,CNSNews.com,MEDIA RESEARCH CENTER,≤100
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Support Fund Inc,≤100
375742685850856,Firearms Policy Coalition,"FIREARMS POLICY COALITION, INC.",≤100
107144804077596,David Saucedo For Congress TX  CD17,David M Saucedo,≤100
96771266759,AMSA - American Medical Student Association,AMERICAN MEDICAL STUDENT ASSOCIATION,≤100
7035457015,Brave New Films,BRAVE NEW FOUNDATION 501(C)(3),≤100
1320840104644018,InfoMullet.com,Timothy Burke Clancy,≤100
376290056259773,Unleash Local,"Step Up Louisiana, a project of the Center for Popular Democracy",≤100
56661991371,Woods Hole Oceanographic Institution (WHOI),Woods Hole Oceanographic Institution,≤100
103916901051975,Immigration Ally,Walker Gates Vela PLLC,≤100
521465311248005,The New Atlantis,Ari Nicholas Schulman,≤100
112463982125496,Maryland State Education Association,MARYLAND STATE EDUCATION ASSOCIATION,384
105953890782784,The Factual,The Factual,≤100
1745236555735695,EverBright Kids,EverBright Kids,≤100
21472760578,C-SPAN,C-SPAN,≤100
228177263911871,New American Spring,Roger Anthony Farinha,≤100
781510041970720,Hippo Sak,Hippo Sak,≤100
874662062886596,Sea Trees,Sustainable Surf,≤100
2155040508095232,MonopolyWars,MonopolyWars.com,≤100
104339764455399,Money Savers United,Morgan Paige Marie Gordon,≤100
8340223883,Avaaz,Avaaz Foundation,≤100
687033951483381,Costa Firearms Instructor,These ads ran without a disclaimer,≤100
74783093812,Just Vision,JUST VISION INC,≤100
107660303995979,Assault on Coverage of Pre-Existing Conditions,Opportunity For All Floridians,≤100
431180057018014,Sand Cloud,Sand Cloud,≤100
888458728171431,Libtardteez,These ads ran without a disclaimer,≤100
115679416466396,Global Impak,Scott A Bailey,≤100
101645494657056,Social Justice Democrats,SF Social Justice Democrats,≤100
130467958471,Jason Lewis,Jason Lewis for Senate,≤100
504049183332575,"Kimberly Reese, MSW, LCSW",These ads ran without a disclaimer,≤100
114910522419712,Shreddy,These ads ran without a disclaimer,≤100
100390544819843,USA Home Relief Program,State Home Relief Program,≤100
2409078835831950,One Million Trees,Quang Tuan Nguyen,≤100
493939890983989,Clark's Cubes,These ads ran without a disclaimer,≤100
259070611384167,Corkscrew Donald,William Gibson Carothers,≤100
138491949497547,Rachel Levine Photography,These ads ran without a disclaimer,≤100
1443127535947107,Save the Children Action Network,Save the Children Action Network,≤100
101738204627716,World's News Buzz Report,Daliannis  Allen,≤100
553737021364990,The Nation's Christ-based Leader/Healing & Wholeness,Amazing Things The Church (Legacy A3CEES),≤100
101636208026233,Home Savings Program,State Home Relief Program,≤100
40055265495,The British Journal of Photography,These ads ran without a disclaimer,≤100
216637428633,Black AIDS Institute,These ads ran without a disclaimer,≤100
161906473872441,Feeding South Florida,"FEEDING SOUTH FLORIDA, INC.",≤100
721000238103165,Eric Early,ERIC EARLY FOR CONGRESS,≤100
106286944285178,Vote Your State,CATHERINE NAOMI COYLE-LEVY,≤100
102468017856006,Robert R. Aronsson,These ads ran without a disclaimer,≤100
115371986580371,EllipsisWit,EllipsisWit,≤100
345572342797971,Monty for City Council,Monty McIntyre for City Council 2020,≤100
103479841151526,Maintaining Your Car,Iesha Marriah Nixon,≤100
164427643612907,Futures Without Violence,Wendi Lea Aarons,≤100
384676381708957,Education NC,Education NC,≤100
