Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
108531987305071,Trumpvoters,International Web Concepts In,≤100
1406812506220999,Christina Fugazi,FUGAZI FOR ASSEMBLY 2020,≤100
108263000641789,Live without regrets,These ads ran without a disclaimer,≤100
1772032513072979,AgreenA,These ads ran without a disclaimer,≤100
101377564806423,T-Shirt Hype,Michael Kim Martinez,≤100
106804977494111,Ashtabula County Court Judge David Schroeder for Court of Common Pleas,Committee to Elect County Court Judge Schroeder,≤100
429184490786033,D'Andre D. Lampkin Foundation,These ads ran without a disclaimer,≤100
1274580979339358,MyCoalition,Coalition for College,≤100
10683277758,Exodus Cry,Exodus Cry,≤100
889641151083213,Rootskeeper,Rootskeeper,≤100
109126410605449,Spencer's Jewelry,These ads ran without a disclaimer,≤100
362628781134387,Medicines360,These ads ran without a disclaimer,≤100
252007098151241,David Wahlberg for District Judge,Judge David Wahlberg Campaign,≤100
309885799180823,United Sound,These ads ran without a disclaimer,≤100
589476101534866,American Progressives,Alan Mislove,≤100
362782923924399,Lindy Li,Lindy Li,≤100
89666873904,Learning Disabilities Association of America,These ads ran without a disclaimer,≤100
108177347380482,Market Watch,Smart Market Tips,3046
110379547134068,Save Scotts Valley - Yes on Z,"SAVE SCOTTS VALLEY - YES ON Z  SUPPORTED BY COUNCIL MEMBERS DILLES, JOHNSON, LIND, REED, AND TIMM  FPPC # 1423931",≤100
113513406855176,Gary W. Garcia for Bexar County Sheriff,Amaru Ruiz,≤100
100111231601514,Mohamed Rauf for Kendhikulhudhoo Council President 2020,These ads ran without a disclaimer,≤100
533316416844533,Tom Mehaffie for State Representative - PA 106,Friends of Tom Mehaffie,4048
585876015219288,John Waugh for State Representative,Friends of John Waugh,≤100
103653994359958,Harvard Forward,The Boarding School,≤100
1441431779211032,Power to Impeach,POWER TO IMPEACH,≤100
745910525468062,National Center on Sexual Exploitation,National Center on Sexual Exploitation,≤100
209516845093,NRDC Action Fund,NRDC Action Fund,10351
143656653717,Humane PA PAC,Humane PA,≤100
111401736911444,The Renegade Investor,These ads ran without a disclaimer,≤100
290337437800395,Patrick Morales,Vote Morales 2018,≤100
64206021703,National Committee to Preserve Social Security and Medicare,NATIONAL COMMITTE TO PRESERVE SOCIAL SECURITY AND MEDICARE,241
116840736388574,Howell Lee for School Board,Friends of Howell Lee,≤100
116293042446,NWF International,NATIONAL WILDLIFE FEDERATION,≤100
128801850466780,The Animal Foundation,The Animal Foundation,≤100
1752689034960996,The Babylon Bee,These ads ran without a disclaimer,≤100
5835757481,Monterey Bay Aquarium,"MONTEREY BAY AQUARIUM FOUNDATION, THE",≤100
18603356887,Children Incorporated,These ads ran without a disclaimer,≤100
14510925609,Free Press,Free Press,≤100
1861418960779969,Cooter's News,Jonathan Joseph Mangum Jr,≤100
107114960859009,Daily Conservative,These ads ran without a disclaimer,≤100
286172688396138,South Dakota Association of Healthcare Organizations,South Dakota Association of Healthcare Organizations,≤100
103966331128460,Trump Train 2020 Campaign Tour,William Leonard Hall,≤100
254993821181877,Adams County Democratic Party,Adams County Democratic Party,≤100
131946957381443,Public Lands Conservancy,Public Lands Conservancy,≤100
287852811418972,The Power of Purpose,These ads ran without a disclaimer,≤100
727080307722640,Fight for Freedom. Stand with Hong Kong.,These ads ran without a disclaimer,≤100
1884298351784470,CharityiBonus,These ads ran without a disclaimer,≤100
1266607793492739,"Godfrey Santos Plata for CA State Assembly, District 53","Plata for Assembly 2020, #ID1417528",≤100
259722110859156,Slum2School Africa,These ads ran without a disclaimer,≤100
48570030993,The Lanier Law Firm,Grace Lamb,≤100
82116002806,The Task Force for Global Health,"TASK FORCE FOR GLOBAL HEALTH, INC., THE",≤100
466705430534862,Benjamin Yu for Assembly 2020,Scott Charles Winn,≤100
322311444154,Ounce of Prevention Fund,OUNCE OF PREVENTION FUND,347
105728274236590,Patriot Heritage,These ads ran without a disclaimer,≤100
347797678729681,Thrive Psychotherapy & Consulting Services LLC,These ads ran without a disclaimer,≤100
124953737437,Middle Collegiate Church,These ads ran without a disclaimer,≤100
2324623747767457,MBU Music Market,Antwaun None Murray,≤100
9316648525,The Chicago School of Professional Psychology,TCS Education System,120
108893800525289,ConMigo,These ads ran without a disclaimer,≤100
2290179461028454,Ruby Powers for State Representative 134,Ruby for Texas,≤100
337208046862430,Jeff White,Jeffrey Allen White,≤100
215630630607,Lied Center for Performing Arts,These ads ran without a disclaimer,≤100
103596424439674,Chris Gibbs for Congress,CHRIS GIBBS FOR CONGRESS,≤100
294879797332635,Debbie Dingell,DEBBIE DINGELL FOR CONGRESS,≤100
101351981366645,Sonia Neculescu for MN House 60A,Neighbors for Sonia,≤100
103989377766379,Douglas Treisman for Fresno County Judge,Treisman for Judge 2020,≤100
824425264580878,MyDario,These ads ran without a disclaimer,≤100
796790907162286,A Novice Journalist,Justin Kenyard Thomas,≤100
133324890040532,Energize Ministries,Energize Ministries,≤100
2045579538797189,Advance Minnesota,Advance Minnesota Independent Expenditure Committee,≤100
2212272129014080,Politiq Trivia,Connor Randolph Halline,≤100
350316025478383,When We All Vote,When We All Vote,5975
105450817486738,Mmandidesigns.com,Richard Edward Hill,≤100
259282224084288,The Munk Debates,These ads ran without a disclaimer,≤100
338855069522459,Im Tirtzu,Im Tirtzu,≤100
171743799539940,Purity-Through-Fire,These ads ran without a disclaimer,≤100
46372749933,University Business Magazine,LRP Media Group,≤100
1037044866336170,Coastal Rail Santa Cruz,Barry Sim Scott,≤100
564776170703930,Bride Mallon,These ads ran without a disclaimer,≤100
234142976633158,Wake Up World & Smell the Coffee,Edith Dume Lerner,≤100
1370784399612223,Save EPA,Doreen Cantor Paster,≤100
100256754899828,Patriot's Cave,Lucky Shot USA,≤100
135295679820754,People of Life,Yellow Line Productions LLC,119
2118624975095038,Stephen Daniel for Congress,STEPHEN DANIEL FOR CONGRESS,≤100
434224137354568,Dr. Rich McCormick for Congress,Friends of McCormick,≤100
1617152471878392,Anglican Mainstream,These ads ran without a disclaimer,≤100
486612014742426,"Sam Post, pianist/composer",Samuel James Post,≤100
463146647115399,Dewdrop Designs,These ads ran without a disclaimer,≤100
1954787031456442,"Princeton Children's Fund, Inc.",Felicia A Spitz,≤100
402271683946645,Trey Taylor for District Attorney,Trey Taylor for District Attorney,≤100
108503659576,National Coalition for Public School Options,These ads ran without a disclaimer,≤100
168876449866088,The Years Project,The Years Project,205
100176548230003,Trump Election Fund,Ernest Sanders,≤100
356225445055262,Patriotic Apparel Co.,Patriotic Apparel Co.,≤100
112569193560195,Shayan Saeed,These ads ran without a disclaimer,≤100
105992254226489,វីឌីអូចំរុះ,These ads ran without a disclaimer,≤100
20239752285,The American Prospect,The American Prospect Inc,≤100
2266168376974784,Marc Flores For Congress,MARC FLORES FOR CONGRESS,≤100
719604421755129,Aquos Filters,These ads ran without a disclaimer,≤100
105253804290722,Make America Great Again,Trung Vu,200
695764197240058,San Joaquin County Democratic Party,SAN JOAQUIN COUNTY DEMOCRATIC CENTRAL COMMITTEE,≤100
165992563983932,DCP Entertainment,These ads ran without a disclaimer,≤100
585942765164217,Elect Democratic Women,ELECT DEMOCRATIC WOMEN,687
44667476574,In These Times,INSTITUTE FOR PUBLIC AFFAIRS,232
73727120674,Rush University System for Health,Rush University System for Health,≤100
651025252011621,Debt Relief Online,These ads ran without a disclaimer,≤100
329893367738313,Yes Cascadia,Yes Cascadia,≤100
109616377239456,Elect Jason Dominguez,Dominguez for State Assembly 2020,≤100
114589483331967,Build Affordable Faster,"Housing Forward SF, Yes on E",≤100
271964256289451,Mohamud Noor for House 60B,Noor for House,≤100
616471818367216,Allyson Y. Schwartz,Better Medicare Alliance,≤100
13649914583,Equality Now,"EQUALITY NOW, INC.",≤100
612823065559814,Aaron Wojciechowski for State Senate 2020,Wojciechowski for Wisconsin,≤100
29766934122,Keshet,KESHET,≤100
23489729942,Mike Gallagher,Salem Media,646
568225840342338,Scott Richardson For Judge,Committee to Elect Scott Richardson,≤100
46196975437,Children's Rights,"CHILDREN'S RIGHTS, INC.",161
103676734443818,The Savvy Nation,These ads ran without a disclaimer,≤100
191602167588409,Rotary Club of Victorville,Coleen Regina Luque,≤100
304750332920654,Carl DeMaio,CARL DEMAIO FOR CONGRESS,239
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,758
849616161903814,929 English,These ads ran without a disclaimer,≤100
271795966224576,"Steve Morris, Cabarrus County Commissioner",Committee for Elect Steve Morris,≤100
218506791830635,1787 Media Network,These ads ran without a disclaimer,≤100
573367726328714,Amazing Cosmos,These ads ran without a disclaimer,≤100
39432041915,Capital Research Center,CAPITAL RESEARCH CENTER INC,475
326864461461630,The Better India - Malayalam,These ads ran without a disclaimer,≤100
238711349624826,The Wetherall Company Public Service Advertising,The Wetherall Company LLC,≤100
24425672689,Museum of the City of New York,Museum of the City of New York,≤100
734391880235305,Citizens PAC,Citizens PAC,≤100
467225656676476,Sea of Change Foundation,Sea of Change Foundation INC,≤100
272565456712768,Bloomberg Government,These ads ran without a disclaimer,≤100
10572623775,Hammer Museum,Armand Hammer Museum of Art and Cultural Center Inc.,≤100
107576954053963,Romancisy,These ads ran without a disclaimer,≤100
101655747908732,Your Voice Your America,Steven Bryant Page,≤100
123963360928,SiriusXM,SiriusXM,≤100
1526187657699204,Valoree Swanson for Texas,Valoree Swanson Campaign,≤100
512954815727434,Jake Ellzey,Jake Ellzey for Texas House,≤100
1113532488759043,Kastinovich,These ads ran without a disclaimer,≤100
104965064425452,Old Jewish Men,These ads ran without a disclaimer,≤100
884772931541049,Spotfund,"Spotfund Technologies, Inc",≤100
1080205062117462,Greg Garrett,These ads ran without a disclaimer,≤100
132462500186543,The Organizer Chicks,These ads ran without a disclaimer,≤100
212710169546965,Make America Great Again 2020,National Patriot Association,773
577965688995803,Grafted NYC,Grafted NYC,≤100
1410731552278892,Dump the Trump,Joshua Roy James,≤100
109072503873031,Cc's list,These ads ran without a disclaimer,≤100
1520483958208446,Seeger Weiss LLP,SEEGER WEISS LLP,389
937269089651960,Victoria Neave for Texas State Representative,Victoria Neave Campaign,≤100
1794865500788771,Bakersfield Chamber of Commerce Political Action Committee,Bakersfield Chamber of Commerce Political Action Committee,≤100
104309427779081,DLCC - Texas,DLCC Texas,≤100
109330015765713,American Friends of the Episcopal Diocese of Jerusalem,AMERICAN FRIENDS OF THE EPISCOPAL DIOCESE OF JERUSALEM. INC.,≤100
109446437223000,OceanHero - Search the web and save the oceans,These ads ran without a disclaimer,≤100
110333340513915,USA Homeowners,PRISILLA IVONE RAMIREZ-RODRIGUEZ,≤100
265584563563176,JCRC of Greater Washington,The Jewish Community Relations Council of Greater Washington,≤100
17432811417,Working Families Party,Working Families Party National Political Action Committee,≤100
100598451298741,Make It Legal Florida,Make It Legal Florida,≤100
10760692978,World Hope International,These ads ran without a disclaimer,≤100
162134937138964,Lycoming Law Association,Michele Susan Stone,≤100
251499331992885,VA Claim Pros,These ads ran without a disclaimer,≤100
1630392543913378,Derek Manning for Sheriff,Derek Wayne Manning,≤100
105479074308524,Military Contracting Headquarters,These ads ran without a disclaimer,≤100
2294830990636604,Streets For All,Streets For All,≤100
294695424535158,Shawn Johnson for Judge,Committee to Elect Shawn Johnson,≤100
84362873172,Upbring,These ads ran without a disclaimer,≤100
108090897214236,Seven Pound Words,These ads ran without a disclaimer,≤100
221369444611861,Bill Pascrell for Congress,PASCRELL FOR CONGRESS,≤100
113771221981233,Andy Harris,Andy Harris for Congress,≤100
1447452422172945,Cannabis Business Times,Clark Alain Quick,≤100
563463904012398,Buffalo Pine Co.,These ads ran without a disclaimer,≤100
115274996516355,My Black Counts,Lanae Denise Norwood,≤100
659763257512664,Kym Pine Mayor 2020,Friends of Kymberly Pine,≤100
6500552187,Hulu,These ads ran without a disclaimer,≤100
7860876103,Joe Biden,BIDEN FOR PRESIDENT,102411
2681496701877090,Dating Horror Stories and Warnings,These ads ran without a disclaimer,≤100
297325392357,AAPS - Association of American Physicians and Surgeons,ASSOCIATION OF AMERICAN PHYSICIANS & SURGEONS INC,≤100
115242673254733,fuuckhowufeel,These ads ran without a disclaimer,≤100
100995488095418,Home Relief Program America,Alexis Travieso,119
9514417573,David N. Cicilline,CICILLINE COMMITTEE,506
55713447392,30A,James M Ragsdale,127
74619124430,American Himalayan Foundation,"AMERICAN HIMALAYAN FOUNDATION, THE",≤100
114467748592136,RacingUSA.com,William David Carrington,≤100
2136290396395558,Restore Public Trust,Restore Public Trust,≤100
296093157932840,The Fulcrum,Issue One,≤100
132214483475536,Harvard Art Museums,These ads ran without a disclaimer,≤100
194633817214366,Connecticut Democratic Party,CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE,≤100
100822738050183,Trump Star 2020,Greek Steel LLC,2107
232906983523858,The Philadelphia Citizen,The Philadelphia Citizen,221
294930370699454,Public Lands Foundation,PUBLIC LANDS FOUNDATION,≤100
332717716852626,Andrew Warren,Andrew Warren for State Attorney,≤100
378081716007249,Idiocracy News Media,Idiocracy News Media,≤100
100568064752583,Hannah for Council,Campaign Fund of Hannah LeGris,≤100
819607471729183,Dr. Al Gross for US Senate,DR. AL GROSS FOR U.S. SENATE,173
596847380812248,"Mark Austin, City of Fillmore, Council Member",Mark Andrew Austin,≤100
215213502313796,Brain-Sharper,These ads ran without a disclaimer,≤100
196595801199354,The Witch Hunts,Pamelina's Studio,≤100
360424321432255,Doha Debates,Doha Debates,≤100
1443127535947107,Save the Children Action Network,Save the Children Action Network,≤100
273784790194901,Marijuana Matters,These ads ran without a disclaimer,≤100
111429273758353,Cityfun family therapy,These ads ran without a disclaimer,≤100
6448481251,American Whitewater,AMERICAN WHITEWATER,≤100
122300848805,Texas AFL-CIO,Texas AFL-CIO,≤100
104535740983994,The Funnel Map,Jeffrey Eric Samorano,≤100
95135221781,Federal News Network,Federal News Network,296
1295279420598401,Indiana State Senator Victoria Spartz,Victoria for Indiana,≤100
1557717027809584,AARP Programs,These ads ran without a disclaimer,203
1496257080680230,1951 Coffee Company,These ads ran without a disclaimer,≤100
854065861604298,Central Valley Energy Coalition,Central Valley Energy Coaltion,≤100
197318580949609,LIXIL Americas,LIXIL Americas,≤100
153128028061799,The Princeton Prize in Race Relations,Princeton Prize in Race Relations,≤100
473191156175163,EDF Action,Environmental Defense Action Fund,9328
530628950745171,Vote In Or Out,Lisa Chin Mollica,≤100
100045718345,Joseph Rasch,These ads ran without a disclaimer,≤100
616620035421239,Elisa Cardnell for Congress,ELISA CARDNELL FOR CONGRESS,≤100
454178338351957,Lockheed Martin Careers,These ads ran without a disclaimer,≤100
103847011086958,Sysco Joel Contreras,These ads ran without a disclaimer,≤100
148494598849,Milken Educator Awards,MILKEN FAMILY FOUNDATION,≤100
104851617686932,Concealed Country,Concealed Country,195
255107122495,"Kolko & Casey, P.C. - Immigration Attorneys",David L Kolko,≤100
711909245654048,National Police Support Fund,National Police Support Fund,126
2332293886816499,Albany Counts,Albany Counts,≤100
316955281351,APWU - The American Postal Workers Union,AMERICAN POSTAL WORKERS UNION,≤100
154225105233994,Vanessa Enoch for Congress,COMMITTEE TO ELECT ENOCH,≤100
1858795821008664,Warrior 12,Warrior 12,1799
284624954962951,Gus Bilirakis for Congress,Bilirakis For Congress,≤100
22984054572,Numi Organic Tea,Numi Organic Tea,≤100
245742302127039,Love Kevin Murphy,These ads ran without a disclaimer,≤100
291893608111434,Tom Phillips for Congress,TOM PHILLIPS FOR CONGRESS,≤100
150322194563,PASA Primates: Pan African Sanctuary Alliance,PAN AFRICAN SANCTUARIES ALLIANCE,166
1212809625563431,Hellenic DNA,Maria Mesnitsari,≤100
115465616668114,Elect Ed Murray for Harrison County Sheriff,Joshua Edward Murray,≤100
101116740686,Circle of Hope,These ads ran without a disclaimer,≤100
12503116997,Dennis Prager,Salem Media,587
107488974083876,The Case for Democratic Socialism,Peter Shaw,≤100
204107737148802,Oh Politics,Up Their Alley,≤100
118283728182293,SEIU Healthcare IL & IN,SEIU Healthcare Illinois & Indiana,≤100
239118299469255,Dr. Greg Bonnen,Dr Greg Bonnen Campaign,≤100
310122703010899,Imagine What I Need,Michael Dewain Hanlon,≤100
159964696102,Kevin McCarthy,KEVIN MCCARTHY FOR CONGRESS,13299
206753485855,In Zone Project,These ads ran without a disclaimer,≤100
109067990582704,Neighbors for an Affordable San Jose,"Neighbors For An Affordable San Jose, Yes on E, Supported by Mayor Sam Liccardo",≤100
1196769660363002,Same God Film,"DIGITAL COAST MEDIA, LLC",≤100
243795232247,Mennonite Central Committee - MCC,MENNONITE CENTRAL COMMITTEE U.S.,≤100
618170925307408,Partido Político 30 Agosto,These ads ran without a disclaimer,≤100
34732466459,Enterprise Community Partners,These ads ran without a disclaimer,≤100
1299326366748402,Hippy Feet,Hippy Feet GBC,≤100
246491525549550,Education Post,Education Post,≤100
427302110732180,Mike Cernovich,These ads ran without a disclaimer,≤100
26668999076,The Cato Institute,"CATO INSTITUTE, INC.",≤100
265045056894488,Mark Meckler,Convention of States Action,≤100
1755155611263592,Melanin Monarchs,These ads ran without a disclaimer,≤100
722823384754168,Leidy South,"WILLIAMS COMPANIES, INC., THE",6797
584394734949274,Church for Israel,Robin Rowan,≤100
101190091412999,समाजवादी पार्टी गोरखपुर  सोशल मीडिया,These ads ran without a disclaimer,≤100
104994064332329,Homeowners Skills,Kin Ngai Yeung,≤100
1472765116126978,KweliWorks,These ads ran without a disclaimer,≤100
102643054495549,CreativeDem,Laura Auman Roose,≤100
336440323158789,Jack Burkman Radio,Jack Burkman Radio,325
47712360678,Jobs With Justice,Jobs With Justice,283
306591716448427,Cindy Axne,CINDY AXNE FOR CONGRESS,≤100
48904400776,Laureus,These ads ran without a disclaimer,≤100
1703720729739587,Rep. Ray Seigfried,Delaware House Democratic Caucus,≤100
107027512700413,Rep. Margo Davidson,Robert Caton,≤100
104345980946787,lubnasaif,These ads ran without a disclaimer,≤100
179365535992732,Councilman Justin Brannan,Re-Elect J.B.,≤100
42551620536,Equal Justice Works,EQUAL JUSTICE WORKS,≤100
1671840619787828,Nuclear Powers PA,Nuclear Powers Pennsylvania,10364
103867707678998,MAGA Energy,MAGA Energy,≤100
264115353958802,Independence Party,Brent Morris,≤100
124562657555174,RENEW Wisconsin,RENEW WISCONSIN INC,≤100
882714561791509,FreeAmerica,Helene Jayne Imperiale,≤100
334375447158174,Truckers Unite,These ads ran without a disclaimer,≤100
640023792715138,Juniper Village at Lebanon,Douglas E Cleek,223
103644036958,United Association,United Association Political Education Committee,≤100
363645877361625,New Mexico Working Families Party,ABQ Working Families Party MFC,≤100
104845836238949,World Animal Protection US,World Animal Protection,≤100
219729594745451,Menhaden Defenders,Menhaden Defenders,≤100
716869668367099,Kennett Democrats,Kennett Area Democrats,248
153506552000395,Spearwolf Holsterworks,These ads ran without a disclaimer,≤100
106224464107240,Jo Jorgensen for President,These ads ran without a disclaimer,≤100
362628781134387,Medicines360,"JONES PUBLIC AFFAIRS, INC.",≤100
696930933740929,Kim Palmer Republican State Committeewomen,Red Massachusetts Grassroots Action,≤100
2240890029509794,Olivier's Motorsport and Graphics,These ads ran without a disclaimer,≤100
431305933899331,First Amendment Free Press inc.,First Amendment Free Press inc,≤100
105821344592,Eugene A. DePasquale,DEPASQUALE FOR PA 10,3368
108278544008627,Make America Great Again,Trung Duc Vu,≤100
520247865053594,In Old School Movies We Love,These ads ran without a disclaimer,≤100
108505387364277,Seckinger For Montana,SECKINGER FOR SENATE,≤100
338758899543225,Alan Wilson,Alan Wilson for Attorney General,≤100
245748518893583,Perry County Democrats,Perry County Democratic Committee,≤100
173913454734,LunchSkins,These ads ran without a disclaimer,≤100
103430544487320,Howard Wallack for Congress,WALLACK FOR CONGRESS,≤100
54672932575,Souper Bowl of Caring,"SOUPER BOWL OF CARING, INC. THE",≤100
110019037232941,Our Earth Straws,These ads ran without a disclaimer,≤100
279189972436390,We Do The Work,These ads ran without a disclaimer,≤100
222136637797397,Erie County Democratic Party,Erie County Democratic Party,≤100
110909394960,Grameen Foundation,Grameen Foundation,≤100
2068830876573768,Project Divided,Marley Benjamin Urbas Duchovnay,≤100
2356077161302253,Daily Update on the Moral Status of Abortion,Dylan Thomas Mcbryde,≤100
500410440069924,Dan "Taxation Is Theft" Behrman for President 2020,COMMITTEE TO ELECT DAN TAXATION IS THEFT BEHRMAN,≤100
261552744703476,Sara Atkins for PA Families,Sara Atkins For PA Families,≤100
101423754686475,Amanda Folendorf for Calaveras County Supervisor D4,Folendorf for D4 County Supervisor,≤100
16988535386,Nothing But Nets,Edward Young Lee,≤100
1562225780566361,John F. Di Leo,These ads ran without a disclaimer,≤100
27311599342,Preemptive Love,Preemptive Love Coalition,872
275907152441698,Commercial Fishermen for Bristol Bay,Lindsey Anne Bloom,≤100
109313173945223,Loop Investing,These ads ran without a disclaimer,≤100
104530824365420,Brian Smith for State Representative,Brian Smith 2020,≤100
515156762174672,The Claude Pepper Center,These ads ran without a disclaimer,≤100
112314223591410,Chad Hobot for State Representative,Friends of Chad Hobot,≤100
293225127381200,Patriot Depot,The Patriot Depot,9105
219317455544,Center for Community Engagement at Sonoma State University,Center for Community Engagement,≤100
276702939702491,Santa Barbara for Safe & Local Transport,Santa Barbara for Safe and Local Transport,≤100
1485046298224624,Betsy Sweet,SWEET FOR SENATE,≤100
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,1767
983573491675080,Grace Meng,These ads ran without a disclaimer,≤100
2288531267904609,Steven Buss,Steven Buss for Democratic County Central Committee 2020. Financial disclosures are available at sfethics.org,≤100
1405630409737397,We are mitú,Kevin Chartier,≤100
415431462276301,Fancylicious,These ads ran without a disclaimer,≤100
101560111352441,Eco-Community,These ads ran without a disclaimer,≤100
299468374061087,Emily Kinkead for State Representative District 20,People for Emily Kinkead,≤100
436875570145132,S&L Unique Designs,These ads ran without a disclaimer,≤100
233247763926518,Ivory Parke,These ads ran without a disclaimer,≤100
208786722992768,Dr. John Biggan for Congress,John Robert Biggan,≤100
1624206881186861,Lisa Blunt Rochester,LISA BLUNT ROCHESTER FOR CONGRESS,≤100
1664240320529470,KLW Graphics Decals,Stacy Ann Arvin,≤100
164869533538563,"Kalinoski Law Offices, P.C.","Kalinoski Law Offices, P.C.",520
604468399661061,Daniel P. Troy: A Voice Of Reason,Daniel Patrick Troy,≤100
174057765941,Republican Party of Virginia,REPUBLICAN PARTY OF VIRGINIA INC,≤100
317667194946264,Ro Khanna,RO FOR CONGRESS INC,619
1613516851999536,Sunrise Movement,Sunrise,140
288110884600563,Lean In,"Sheryl Sandberg & Dave Goldberg Family Foundation d/b/a LeanIn.Org, LLC",1541
108003837341606,Savala For Twin Rivers School Board 2020,Daniel Monolette Savala,≤100
10524821940,National Park Foundation,National Park Foundation,2094
338776239487764,Pennsylvania Record,The Record,824
100731821456202,Tony Porto,Porto for Congress,≤100
104796740879587,theobamachicksbook,Pamela Jasper,≤100
131306317680000,Social Goods,These ads ran without a disclaimer,≤100
34362997676,United States Holocaust Memorial Museum,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,3572
122984007772548,"Художник Михаил Шапиро, Artist Mikhail Shapiro",Pavsel Shapiro,≤100
7976226799,The Daily Show,Comedy Central,1737
68806961718,Girls Education International,Rachel E Farrelly,≤100
372502446527928,Child Impact International,Child Impact International,≤100
105770687544399,Goldenerre,These ads ran without a disclaimer,≤100
911828698840246,ReLEntless Defender Apparel,ReLEntless Defender Apparel,190
38897314734,The Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",327
361145767664816,Chris Celeste,These ads ran without a disclaimer,≤100
441889753286654,Cornwell For Congress - NY22,CORNWELL FOR CONGRESS,120
170918006892,G.I. Jobs,Victory Media DBA GI Jobs,453
259212814698356,Democratic Majority for Israel – Official Page,Democratic Majority for Israel,≤100
107313507477081,Daily Homeowner Savings,Idemudia Edwards Okoruwa Uwagbale,≤100
198584050951648,I Roof PA,Kelsey Fox Reyes,≤100
359519684672226,Forensic News,Scott Michael Stedman,≤100
87375121041,International Women's Health Coalition,"INTERNATIONAL WOMEN'S HEALTH COALITION, INC.",173
106334117471036,Anbaric,Anbaric Development Partners,473
626657917504969,Nazeera LLC,Nazeera LLC,≤100
91620749060,Montgomery County Education Association (MCEA),MONTGOMERY COUNTY EDUCATION ASSOCIATION,≤100
260933440643373,UltraViolet,These ads ran without a disclaimer,≤100
227046381110480,OMNICOMMANDER,These ads ran without a disclaimer,≤100
2352630938293825,Mytacticalpromos,Entremax,27573
595854897124850,Shatterproof,Shatterproof,592
154748404538493,HNC Lets Talk,"HealthNet CO, Inc",≤100
103131054573692,Crawfordology,Crawfordology,≤100
272900417421,Remarkable Families,These ads ran without a disclaimer,≤100
10234472029,Council on Foreign Relations,Council on Foreign Relations,383
444242679494016,Humanity Forward Fund,HUMANITY FORWARD FUND,≤100
543754169398063,Oak and Opal,These ads ran without a disclaimer,≤100
30500779658,Interfaith Power & Light,"REGENERATION PROJECT, THE",≤100
379742336079446,Royce West,ROYCE WEST FOR U.S. SENATE,≤100
172350046891,Dr. Dons Buttons,These ads ran without a disclaimer,≤100
124047827634,The Greenlining Institute,These ads ran without a disclaimer,≤100
511235549007985,PRJKT RUBY,PRJKT RUBY,595
174936142567979,Friend To Friend,These ads ran without a disclaimer,≤100
384336778589668,Defend Our Constitution,COMMON CAUSE,551
367854770014260,Krishna Bansal for US Congress,KRISHNA FOR CONGRESS,≤100
297758571076095,GreenBoss,These ads ran without a disclaimer,≤100
604898382979537,Jamil Smith,These ads ran without a disclaimer,≤100
110563080301468,Candidate Candles,These ads ran without a disclaimer,≤100
1764060323809274,Illuminate Colorado,Katherine Elaine Facchinello,≤100
2560766507274076,Aloha Sips,Aloha Sips,≤100
101103254533,SOS International,SOS International,≤100
113946520165958,Anticom Media,These ads ran without a disclaimer,≤100
73423208228,City Councilman Jose Solorio,"A New Day for Santa Ana - Solorio for Mayor 2020, ID# 1418552",≤100
6236054211,Brady,Brady Campaign to Prevent Gun Violence,3265
101831797915575,Alaskans for Impeachment of President Trump,Lois Nancy Epstein,≤100
207833736045744,MHAction.org,Kevin R Borden,≤100
110833623797857,Peter Ottesen for San Joaquin County Board of Education,Committee to Elect Pete Ottesen County Board of Education 2020,≤100
26082912881,Project On Government Oversight,PROJECT ON GOVERMENT OVERSIGHT,≤100
108101985880136,Kerry Gibson,Friends of Kerry W. Gibson,≤100
393932827634250,Dissent Pins,Common Practice,12614
234059890483570,Black Art Today,These ads ran without a disclaimer,≤100
13917075214,UC Davis,These ads ran without a disclaimer,≤100
102360924699137,Shaun Toohey GOP State Committee,Casey Cunningham,≤100
1456627427806933,Lisa Simpson 2020,The South Bay Project,≤100
241247646424302,Jahana Hayes,FRIENDS OF JAHANA HAYES,310
109001450692123,Entertainment Journal,Brooke Armani Corley,≤100
109888527222533,Foutris For Judge,FOUTRIS FOR JUDGE,≤100
25055115099,Intuit,INTUIT INC.,5786
103532451038835,Wooden Journey,Wooden Journey,≤100
947007518669446,"Jaime M. Andrade, Jr. for IL 40th District State Representative","Friends of Jaime M. Andrade, Jr.",≤100
105657640839813,Ryan Krause 4 Freedom,RYAN KRAUSE FOR CONGRESS,≤100
115504489848199,Arkansas Competes,Arkansas Competes,≤100
2254455051442790,Flag and Cross,Flag & Cross,≤100
105848157608682,Yes on Measure M,"Committee for Pleasanton Unified School District 2020 Bond Measure - Yes on M for Students, FPPC# 1423382",≤100
106065920887819,Pikkomi2,These ads ran without a disclaimer,≤100
111879220353654,C/salam Hasan Hirsi,These ads ran without a disclaimer,≤100
101820691249624,okayyjoe,These ads ran without a disclaimer,≤100
885797821467046,Joyous Organics,Ronald Lee Yates,≤100
105665726128833,Phantom Billstickers,These ads ran without a disclaimer,≤100
100240821517553,Lauren Witzke for Delaware,LAUREN WITZKE FOR DELAWARE,≤100
