Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
1090673251112074,Daily Liberty News,Calworth Glenford LLC,157
114570545240850,Who Gives A Crap,These ads ran without a disclaimer,971
341881063685,"Imprimis, a Publication of Hillsdale College",HILLSDALE COLLEGE,6491
440514082820535,Christy's Cause,These ads ran without a disclaimer,≤100
110071217179167,Democrat Partisan Coffee Company,Christian Cay Belland,≤100
90787162851,CFACT,These ads ran without a disclaimer,≤100
389661238515891,Craig Curry For County Commission,Craig Curry for County Commission,≤100
210830555954,Josh Becker for State Senate,Josh Becker for Senate 2020,≤100
111122217068448,PatriotWear,Brandon Kyle Fink,141
674716296319159,Cody Petterson,Jonathan Cody Petterson,≤100
126936247426054,The Genetic Literacy Project,These ads ran without a disclaimer,≤100
452797224923658,Democratic Coalition Against Trump,THE DEMOCRATIC COALITION,309
202774546401452,Jeanne Ives,JEANNE FOR CONGRESS,≤100
629742243712069,The Kennedy Forum,Mental Health Leadership Initiative,≤100
270366089746859,Positive Behavior Supports Corp.,Elizabeth Ann  Focazio,≤100
27408730232,UConn Alumni,These ads ran without a disclaimer,≤100
635850443292528,Nasty Woman Coloring,Nasty Woman Coloring,201
1693534330712350,Surviving Retirement,"ACQUIRE DIRECT MARKETING, INC.",≤100
111699863646410,Marty Sullivan for Winter Park Commission Seat 1,Laurie Boone Wack,≤100
1025055787535714,A Case for Women,A Case for Women,57405
1843177709284198,Andrew Mendez For Azusa City Council,Andrew Mendez For Azusa City Council,≤100
357289388245551,Lisa Liang,These ads ran without a disclaimer,≤100
887178314756872,RiseUp Florida,These ads ran without a disclaimer,≤100
402222617021408,The Ohio Main Street Initiative,OHIO DEMOCRATIC PARTY,≤100
330570320433090,New College Foundation,"New College Foundation, Inc.",220
311702135508443,Catalina Foothills School District,These ads ran without a disclaimer,≤100
111428049989,Cal Cunningham,CAL FOR NC (US SENATE),5880
174095611084,Columban Center for Advocacy and Outreach,Columban Center for Advocacy and Outreach,170
102067581304664,lailamickelwait,These ads ran without a disclaimer,≤100
79743808136,NAIS -- National Association of Independent Schools,"NATIONAL ASSOCIATION OF INDEPENDENT SCHOOLS, INC.",≤100
350899171648148,ScriptSave WellRx,Medical Security Card Company (d/b/a ScriptSave),523
1900910796804214,Rush 10-8,Jeffrey Wayne Rush,≤100
115368866575567,DrKim4TX,Antron Derrell Johnson,≤100
326268580821763,Maui Showcase Properties,Gabriel Joseph Marihugh,≤100
718747138501024,Raj For Houston,Raj For Houston Campaign,≤100
655065784538368,PredictIt,"PredictIt - Prediction Markets. A project of Victoria University of Wellington, PredictIt has been established to facilitate research into the way markets forecast events.",2498
123484391642268,Dan Hilbert for Circuit Judge,Philip Scott Nichols,≤100
143853449021010,"Wholesale Computer Outlet, LLC",These ads ran without a disclaimer,≤100
325771844133731,Mike Gipson,Gipson for Assembly 2020,≤100
101864138025725,"No On Y, Wrong for  Danville",These ads ran without a disclaimer,≤100
111309842220631,Greenleaf Gifts,"Greenleaf, Inc.",849
2401290363477294,Esmeralda Soria for Congress,ESMERALDA SORIA FOR CONGRESS,≤100
1597588753887065,rePurpose Global,Nithya Srilakshmi Adusumilli,≤100
535921499865428,In God's Service Store,Randy Wayne Elliott,≤100
2153815188211534,WSL PURE,WSL PURE,231
174585105913598,Miyoko's,Miyoko's,≤100
204225613364064,TrendChat with Brian Bledsoe,Brian Lawrence Bledsoe,≤100
146388062074182,United Home Care Workers of PA,United Home Care Workers of Pennsylvania,≤100
863665797365574,Eternal Earth Eco-friendly,Josh Newmark,≤100
240290369507552,Bend the Arc Jewish Action,Bend the Arc: Jewish Action,190
322278407910875,The Information,The Information,≤100
100799551356160,Reina Saco for Gainesville City Commission,Reina Saco for Gainesville City Commission,754
501268180023938,Ann Ravel for CA State Senate,Ann Ravel for Senate 2020,≤100
138456673550026,Need To Impeach,NEED TO IMPEACH,260
198364286842423,RSPro,These ads ran without a disclaimer,≤100
332129480594979,Penny Morales Shaw,Penny Shaw Campaign,≤100
112314223591410,Chad Hobot for State Representative,Friends of Chad Hobot,≤100
115235316579942,malcolmjamalwar,These ads ran without a disclaimer,≤100
101193108086796,Citizens Against Tax Increase Courthouse,These ads ran without a disclaimer,≤100
169493296457235,David Biga,David Gregory Biga,≤100
292351509697,Jerusalem Prayer Team,Jerusalem Prayer Team,10878
104141422951673,Chicago Booth Review,University of Chicago,≤100
154042404618678,Nutty Steph's,Rabble-Rouser Chocolate & Craft Co.,≤100
105368190818267,Corky Messner for Senate,MESSNER FOR SENATE,≤100
21999960184,Operation Blessing,OPERATION BLESSING INTERNATIONAL RELIEF AND DEVELOPMENT CORPORATION,166
443908256041631,Free the States,Free the States Action Fund,≤100
121538532579814,Miami Gardens Families Unite,Miami Gardens Families Unite,150
1176764125839987,Emily Baggett For District Judge,Friends of Emily Baggett for District Judge,≤100
327998977559299,AustinxTyler,Austin Michael Schaeper,≤100
115588073328949,President Trump Has My Vote,I Love My Freedom,372
1006429486078221,"Jeff Bergosh,  Escambia County Commissioner, District 1",Jeff W Bergosh,181
104456304504348,Online Carry Course USA,These ads ran without a disclaimer,≤100
131825772278,"Lesser, Lesser, Landy & Smith, PLLC",Angel Lee Adams,≤100
101157091318477,RNC Tax Services,Ramon Luis Rentas Leon,532
1212809625563431,Hellenic DNA,Maria Mesnitsari,≤100
1600195580254137,Brian at Coldwell Banker,Brian Mark Leakeas,≤100
104836377541994,Ride The Fence,Ride The Fence,≤100
106828977539693,Top Info Hq,Kevin Linh Tien Nguyen,≤100
652735891861686,Ben Loyola,BEN LOYOLA FOR CONGRESS,≤100
2126347230725979,Not Putting on a Shirt,Not Putting on a Shirt,≤100
444418959099711,Darrell Park for Supervisor,Darrell Park for Supervisor 2020,≤100
184396571922008,The Wrath of Reporters,These ads ran without a disclaimer,≤100
116165526603159,Green Panda,These ads ran without a disclaimer,≤100
111665350333939,Politicopathy,Bryce Everett Jones,≤100
100444871325357,Young Ethel’s,These ads ran without a disclaimer,≤100
1664031933677693,Best Trump Shirts,BestTrumpShirts.com,≤100
115072345188336,CRS (Center for Remembering & Sharing),Christopher H Pelham,≤100
535807196436225,Love Where You Live - Carey Hughes Homes,These ads ran without a disclaimer,≤100
117007611809140,Elect Nick Palmer,Citizens to Elect Nick Palmer,≤100
102023314605670,Unholy Bible Study,Unholy Bible Study,≤100
445063912714249,Palestine Writes,Rima Najjar Merriman,≤100
107904733908466,Securing Our Future,Securing Our Future,31667
114714470495,National Society of Professional Engineers (NSPE),NATIONAL SOCIETY OF PROFESSIONAL ENGINEERS,837
93209809316,The Prosper Group,The Prosper Group,≤100
12597491214,ADRA International,These ads ran without a disclaimer,≤100
2287567661259044,Modern Living,Cody K Tam,2941
515156762174672,The Claude Pepper Center,These ads ran without a disclaimer,≤100
143559946340556,Nursing Home Monitor,William John Beerman,≤100
832540020429971,BocaFirst,BOCAFIRST INC,123
589770741133479,Institute for Critical Social Inquiry - ICSI,Charles A Mcdonald,≤100
104230694248888,Keep George Angeliadis,"George G. Angeliadis for Circuit Judge, Nonpartisan, 5th Circuit, Seat 22",≤100
275907152441698,Commercial Fishermen for Bristol Bay,Lindsey Anne Bloom,≤100
103614307883078,My Trump Flag,These ads ran without a disclaimer,≤100
1754669597959219,Evie,These ads ran without a disclaimer,≤100
308666759175660,Center for Migration Studies of New York,CENTER FOR MIGRATION STUDIES,≤100
366432986718201,Hannigan for Supervisor 2020,Hannigan for Supervisor 2020,≤100
1712647528997900,RALIANCE,RALIANCE,≤100
44015482829,United Nations Development Programme - UNDP,These ads ran without a disclaimer,≤100
102929747901911,Elect Lucila Flores for Judge of the 383rd District Court,Lucila Lorena Flores,≤100
111260207118727,Boogbrand.com,These ads ran without a disclaimer,≤100
142932506806,Texas Alliance for Life,"Texas Alliance for Life, Inc.",≤100
48049744053,Food Bank of Central & Eastern North Carolina,"FOOD BANK OF CENTRAL & EASTERN NORTH CAROLINA, INC.",≤100
102032647945036,Sam Bedwell for City Council District 9,Bedwell for City Council 2020,≤100
592165574168035,Homokind,These ads ran without a disclaimer,≤100
104181186973,Greg Steube,GREG STEUBE FOR CONGRESS,2775
91223411833,Medical Teams International,Medical Teams International,447
124035144347314,Dr. James David Manning,Elizabeth S Manning,≤100
100195488163388,Wayne King for Congress,WAYNE KING FOR CONGRESS,≤100
354419094739310,Eres la razón de mi vida,Jose R Martinez,≤100
1039846049444507,It's On AT&T,These ads ran without a disclaimer,≤100
275947565591,Woods & Woods The Veterans Firm,These ads ran without a disclaimer,≤100
274650213003305,JBN Photography & Design,These ads ran without a disclaimer,≤100
106349080940083,Jim Quinn For GA State Senate,Campaign to Elect Jim Quinn to Senate,≤100
245771946345179,Barriers NYC,These ads ran without a disclaimer,≤100
6396394069,Ron Kind,KIND FOR CONGRESS COMMITTEE,≤100
105212317522256,Don Quixote For President 2020,These ads ran without a disclaimer,≤100
216637428633,Black AIDS Institute,These ads ran without a disclaimer,≤100
212710169546965,Make America Great Again 2020,National Patriot Association,2308
102812577949390,Dionedis Gomez,These ads ran without a disclaimer,≤100
113379723452571,Nate US Auto Sales Orlando,Nathan William Zeller,≤100
1105708952818382,Paperclip,These ads ran without a disclaimer,≤100
160638514045348,Ink 1 Now,"Ink 1 Now, LLC",≤100
499699590224735,ColombiaConexion - SF Bay,These ads ran without a disclaimer,≤100
31467516815,UCLA Fielding School of Public Health,These ads ran without a disclaimer,≤100
1010565659333922,Offciallyezsa,These ads ran without a disclaimer,≤100
45013872425,The Ripon Society,RIPON SOCIETY,≤100
225047874684697,Noony,These ads ran without a disclaimer,≤100
135899876462184,Orange County Employees Association,ORANGE COUNTY EMPLOYEES ASSOCIATION,175
103376737705865,Barbara Ramsey For Congress,BARBARA RAMSEY FOR CONGRESS,≤100
1242678829155426,Joanna Cattanach for Texas State Representative HD108,Joanna Cattanach for Texas State Representative,≤100
2247157928890191,Compromiso5,Compromiso Social Por la Revolución Ciudadana,≤100
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,3775
105215884148865,The Brayking Point,Jonathan Mark Bray,≤100
108042600723244,Don Betz For New Hanover County Commissioner,Don Betz For NHCC,≤100
172253709464160,Enough Abuse Campaign,"MASSACHUSETTS CITIZENS FOR CHILDREN, INC.",≤100
279599502172409,Patriot Mobile,Patriot Mobile,174
178299885562976,Climate Nexus,Climate Nexus - Rockefeller Philanthropy Advisors Sponsored Project,≤100
429988290042,Florida Keys Democrats,Monroe County DEC,324
118303441570966,Home Ownership Matters,NATIONAL ASSOCIATION OF REALTORS,2372
722556041457712,Daballoti,These ads ran without a disclaimer,≤100
171298642933785,Partners for Progressive Israel,PARTNERS FOR PROGRESSIVE ISRAEL,≤100
348948148522246,MHB - Men Having Babies,"MEN HAVING BABIES, INC.",179
153506552000395,Spearwolf Holsterworks,These ads ran without a disclaimer,≤100
683549675369964,West Palm Beach Firefighters Association,West Palm Beach Assoc. of Firefighters,135
102840181287618,TrendzMark,Brian Jeremy Walters,≤100
111222097052022,KW Miller Congressional Exploratory Committee,KW Miller Congressional Exploratory Committee,302
939565302896538,Lord of Estera - Master of Mainland,These ads ran without a disclaimer,≤100
238298166763981,Menefee For Congress,Jon Menefee,≤100
109561937133580,Mary Nan Huffman,Friends of Mary Nan Huffman,≤100
1516640345251151,Whiskey Jax Kitchen & Cocktails - Baymeadows,These ads ran without a disclaimer,≤100
584011418669191,Dave's News & Views,David Edward Denomie,≤100
307943569254319,Florida Rights Restoration Coalition,Florida Rights Restoration Coalition,4841
129582047704826,Pinellas Democratic Socialists of America,Pinellas Democratic Socialists of America,≤100
486870788004049,The Back Room Radio Hour,William J Ward,≤100
103847011086958,Sysco Joel Contreras,These ads ran without a disclaimer,≤100
201717576530179,EBZEF - Elizabeth Bowers Zambia Education Fund,ELIZABETH BOWERS ZAMBIA EDUCATION FUND,≤100
172350046891,Dr. Dons Buttons,These ads ran without a disclaimer,≤100
362747051138,Kurdish Community of America,Muneer Kamal Bradost,≤100
129105961148992,With Honor Action,WITH HONOR ACTION INC,4294
291733934876200,Murray Insurance Agency Florida,Murray Insurance Agency Florida,1225
348521388580843,Talks On Law,Talks On Law,≤100
101672651245783,Honduras Facts,These ads ran without a disclaimer,≤100
101417208096993,Z i r u LCE 2020,These ads ran without a disclaimer,≤100
109374983832298,Alix "Christ Jesus" Toulme Jr. for Congress in Tampa 2020,Alix  Christopher Toulme Jr,227
115257853240629,"Life, Love, and the Grind",These ads ran without a disclaimer,≤100
108995007313532,Hatteras Island Republicans,Hatteras Island Republicans,≤100
101751618009629,Dystopian Political Book on Amazon,These ads ran without a disclaimer,≤100
184915217632,Bombs + Dollars,Mitchell Henry Blatt,≤100
1801237890175919,The Denice Gary Show,Denice Garypandol,≤100
100884308117626,thewaynediamond,These ads ran without a disclaimer,≤100
85919396802,Natural Delights Medjool Dates,These ads ran without a disclaimer,≤100
111241040360707,Tax Fairly,Tax Fairly,≤100
108443244280,Sweet Adelines International,These ads ran without a disclaimer,≤100
101423907875536,Umbrella PAC,UMBRELLA PAC,≤100
103731291163629,Mike Case State Commiteeman,Red Massachusetts Grassroots Action,≤100
1049573471767276,The Guardian Fund,THE GUARDIAN FUND,≤100
1099089066943112,MAGA Louisiana,MAGA Louisiana,≤100
108041243963457,latinamericanist,These ads ran without a disclaimer,≤100
135002490472474,Conor Lamb,CONOR LAMB FOR CONGRESS,≤100
1199890440084818,For the New Christian Intellectual,Michael Cody Libolt,≤100
276076065781622,Culture of Alarmism,Ebonique Janine Ellis,≤100
102619234665360,Rosenquest for Mayor,Christopher Charles Rosenquest,≤100
109825070593981,Moving Commerce Forward,Moving Commerce Forward,≤100
274290832609763,Protect Our Defenders,Protect Our Defenders Foundation,≤100
2523586981006680,American Medicinal Arts,These ads ran without a disclaimer,≤100
209571492403689,Curt Thompson for Gwinnett County Commission Chair,Friends and Neighbors of Curt Thompson,≤100
112179098816942,Congressman Ted Deutch,Congressman Ted Deutch,3363
111543406876278,Blanco for Congress,BLANCO FOR CONGRESS,510
290548664672,First Liberty,First Liberty Institute,821
586751814690068,Joni Ernst,Joni for Iowa,3612
107925864067328,RightSize2020,RightSize2020,≤100
122571921086301,Jody Hice,Jody Hice for Congress,≤100
273721203531595,Michael Coudrey,YukoSocial LLC,≤100
1530822576971271,• My Poetic Writing •,These ads ran without a disclaimer,≤100
6236054211,Brady,Brady Campaign to Prevent Gun Violence,4997
100391988083233,Triggered Freedom Apparel,Triggered Freedom Apparel,310
328130951427401,lavernecox,These ads ran without a disclaimer,≤100
116165731745516,Vero Beach Country Club,These ads ran without a disclaimer,≤100
175886458122,People's Action,People's Action,≤100
426406211130274,Citizen Voters,CITIZEN VOTERS INC.,1942
1374260589465543,Sheepdog Church Security,Sheepdog Church Security,≤100
6316744206,Jon Tester,MONTANANS FOR TESTER,2063
572510742777223,Religious Freedom Coalition,RELIGIOUS FREEDOM COALITION,≤100
157060761015550,Splash,SPLASH,≤100
454803448671259,"Fiona McFarland for Florida House of Representatives, Sarasota","Fiona McFarland, Republican, for State Representative, District 72",229﻿
536505076482383,Open Primaries,OPEN PRIMARIES INC.,755
2177005695867568,Minnesota Ag-Energy Alliance,Minnesota AG Energy Alliance,355
101210894777463,Deb Watry Neenah School Board,These ads ran without a disclaimer,≤100
111236436913028,Fleur,Fleur,≤100
8492293163,Environmental Defense Fund,Environmental Defense Fund,7365
2011677365822396,Ground News,These ads ran without a disclaimer,≤100
139151419572310,Lance Gooden,LANCE GOODEN FOR CONGRESS COMMITTEE,≤100
427577360665840,Cam Ward,Elect Cam Ward for Justice,≤100
220988045329449,Mychal-Gregory LaCombe,MYCHAL-GREGORY XAVIER LACOMBE,≤100
1407176132942984,Changing of the Gods,Hope Leigh Rollins,≤100
214637978598594,No Casinos,"No Casinos, Inc.",1125
286487148036558,NEAVS,NEW ENGLAND ANTI VIVISECTION SOCIETY,246
117972721546883,Suffolk University Law School,These ads ran without a disclaimer,≤100
153821188020991,Park Avenue Christian Church,Park Avenue Christian Church,≤100
356501381631264,Jerusalem Post,Diane Elise Haner,166
186150601993240,The Holiday Roundtable,These ads ran without a disclaimer,≤100
101464861365288,Americans Networking Together,Lucy  Tran,11608
119613758091624,William Way LGBT Community Center,DirectMail2.0,≤100
100714730362887,Mister Phillips,Mister Phillips,≤100
103005594511134,Repub Store,Mark Edward Jones,≤100
101304034768823,FoodPrint,These ads ran without a disclaimer,≤100
607756062649744,The Syria Campaign,The Syria Campaign,≤100
1888596997878932,Yoga-Go,These ads ran without a disclaimer,≤100
269779809772303,EBJInCongress,EDDIE BERNICE JOHNSON FOR CONGRESS,≤100
350523542184,Trust Women,Trust Women,≤100
106620157564403,The Dem Shop,Anthony Jason Flack,154
134971066559700,"Outreach Strategists, LLC",Outreach Strategists,≤100
6756153498,Mike Bloomberg,Mike Bloomberg 2020 Inc,5833903
2077528499191868,Oh Hey Heather,Heather Wirtz,≤100
1426059424274109,NationwideDVM,These ads ran without a disclaimer,≤100
108893190629132,My Prophecy for 2020,These ads ran without a disclaimer,≤100
105619777607169,Snarls And Kisses,Patrick Warren Mankins,≤100
101030684771380,Demand American Grown,These ads ran without a disclaimer,≤100
87110919728,Rise Against Hunger,"RISE AGAINST HUNGER, INC.",≤100
292018201259366,We Raise Foundation,WE RAISE FOUNDATION,387
431305933899331,First Amendment Free Press inc.,Leonard Paul Marshall,≤100
239659243653214,Smarti Tec,These ads ran without a disclaimer,≤100
114613746660012,Bargain Hunter Company,The Bargain Hunter Company,≤100
450138481786484,The Sovereignty Network,These ads ran without a disclaimer,≤100
686280825079327,Citizens for a Secure and Safe America,Citizens for A Secure and Safe America Non Profit Corporation,≤100
579312349182297,Congressman Mark Green,House of Representatives for the 7th District of Tennessee,≤100
100272374850052,Erica Kasraie,These ads ran without a disclaimer,≤100
70126113702,Access Fund,Access Fund,124
2332887206961207,Panfish Solar,Apex Clean Energy,≤100
140379955280,CFACT,Christina In Hae Wilson Norman,≤100
109140985838232,Progress Texas,Progress Texas,≤100
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100
1997948090437271,Global Emergency Response Coalition,Global Impact,321
103810967736423,Patriots Base,Patriots Base,≤100
271972297060025,Primal King,These ads ran without a disclaimer,≤100
945443118979935,Safe Surgery Coalition,Safe Surgery Coalition,≤100
101401179944527,Mona Foundation,MONA FOUNDATION,≤100
100637788001003,"Hivotec, Hispanic Voters Coalition",These ads ran without a disclaimer,≤100
256112121770837,Gift of Parenthood,Gift of Parenthood,≤100
446230105501999,Updates from Zack,Zack Quintero for ABQ City Council District 2,≤100
735823829882097,Trump Nation,Trump Nation,≤100
1920187394864892,Tigress Sydney Acute McDaniel,Tigress Sydney Acute Mcdaniel,≤100
109852583915639,MAGA Mall,These ads ran without a disclaimer,≤100
370549906309170,ActionSprout,"ActionSprout, Inc.",≤100
111257452230362,𝙔𝙪𝙨𝙪𝙛 𝘾𝙝𝙖𝙢𝙗𝙚𝙧𝙨,These ads ran without a disclaimer,≤100
123373666818,Noritz Tankless Water Heaters,Stefanie M Kotulski,≤100
195388540623090,National Retiree Legislative Network,NRLN,≤100
122679465797730,Adventure Life,Yesika Suazo,≤100
118143342920349,Patrick Aten for Comal County,Patrick David Aten,≤100
151196904914893,Victor Pinchuk Foundation,These ads ran without a disclaimer,≤100
283627317761,Atlanta Mission,Atlanta Mission,≤100
543224872526333,Jacksonville for Bernie 2020,JAX FRIENDS OF PROGRESSIVES,299
106519877494915,US Women Rising,These ads ran without a disclaimer,≤100
2311489605552071,Customers Who Care,Customers Who Care,172
107199049318619,Friends of Derek Kilmer,PEOPLE FOR DEREK KILMER,309
125572000842860,Florida Internet & Television,These ads ran without a disclaimer,1709
1637823176332591,Ecocred,Branislav Seslija,201
220934044722029,Florida Crystals Corporation,FLORIDA CRYSTALS CORPORATION,105286
10906383577,Vermont Democratic Party,VERMONT DEMOCRATIC PARTY,≤100
283627317761,Atlanta Mission,ATLANTA UNION MISSION CORPORATION,≤100
108925558017,Shared Hope International,These ads ran without a disclaimer,≤100
104088680941526,Matt Jowanna for County Court Judge,Matt Jowanna for County Court Judge,288
195704103779569,Savage Outdoors & The One,Amanda Harris Lee,≤100
203986956285772,Southeast Volusia Chamber of Commerce,These ads ran without a disclaimer,≤100
390476744825347,Commissioner Eileen Higgins,"Miami-Dade County Commissioner Eileen Higgins, District 5",≤100
261713010509441,VoteMIHouseDems,MICHIGAN HOUSE DEMOCRATIC FUND,370
41396282622,CAP UCLA,Center for the Art of Performance at UCLA,≤100
320503543387,Close Up - Washington D.C. Educational Programs,Close Up Foundation,354
111780713669402,Info On The Go,These ads ran without a disclaimer,≤100
103596424439674,Chris Gibbs for Congress,CHRIS GIBBS FOR CONGRESS,≤100
228025664576921,Boss Betty News,Heather Elizabeth Grossmann,≤100
742273482575473,Bikers Against Trafficking,Bikers Against Trafficking Inc,≤100
114140246629561,Frank Hall For Ohio,Hall For Ohio,≤100
54820342268,National Association of Secondary School Principals (NASSP),NASSP,241
112599763554635,Goodwin for District Court Judge,Anna Morrison Goodwin,≤100
362070734130110,Give Trump A Chance,David Slossberg,≤100
111831805841449,BoldTV,These ads ran without a disclaimer,≤100
965770903573720,Don The Con,"Crestwood Enterprises, LLC DBA Don The Con",≤100
9514417573,David N. Cicilline,CICILLINE COMMITTEE,716
123203794757,VA Careers,These ads ran without a disclaimer,≤100
275020243409804,Swoofe,Swoofe,≤100
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",929
473227436105637,American Jewish Congress,American Jewish Congress,≤100
108107007351997,Shop TK,Tricia Ann Knorr,≤100
59484758255,Peninsula Open Space Trust (POST),PENINSULA OPEN SPACE TRUST,≤100
100181874686137,Lindsey LaPointe for State Representative - 19th District,Friends of LaPointe,≤100
416707608450706,Tom Steyer,TOM STEYER 2020,254596
2072638396208222,Adam's Nest,These ads ran without a disclaimer,≤100
182732081922561,Representative Matt Shaheen,State Representative Matt Shaheen,≤100
460134787357280,Our Health Oregon,OAHHS,≤100
456475734440519,Totally Catholic Tees,These ads ran without a disclaimer,≤100
194633817214366,Connecticut Democratic Party,CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE,≤100
412078182198838,Unity Party of America,United National Committee,≤100
102307524632629,BillCollectors101,These ads ran without a disclaimer,≤100
374848446414965,Pollking,Benjamin Aaron Perlman,949
109697730526271,Vote Vic 2020,VICTOR MANUEL FLORES-MOGUEL,≤100
494803967242731,We Coast Records,These ads ran without a disclaimer,≤100
999775873528189,Stopping Socialism,The Heartland Institute,267
156332385117479,American Glory Woodworks,These ads ran without a disclaimer,≤100
108105963862858,Tygeena,These ads ran without a disclaimer,≤100
293037128111446,"Our Voices Together, Florida",These ads ran without a disclaimer,≤100
277586425611973,Harold Rutledge for Clay County Sheriff,"Harold Rutledge, Republican, for Clay County Sheriff",1108
2102809453136561,Term Limit Pledge,TermLimitPledge.Org,≤100
108090897214236,Seven Pound Words,These ads ran without a disclaimer,≤100
336440323158789,Jack Burkman Radio,Jack Burkman Radio,460
90705538313,Sheet Metal Air Rail and Transportation Workers,SMART,≤100
253429748021318,New York State AFL-CIO,New York State AFL-CIO,≤100
123778085411,American Society of Radiologic Technologists,These ads ran without a disclaimer,≤100
383877235817031,Keep America Great,Keep America Great,41440
481717441888024,Mamaroneck Coastal,Mamaroneck Coastal Environment Coalition,≤100
882714561791509,FreeAmerica,Helene Jayne Imperiale,5006
1387771747993923,Quakertown Area Republican Club,Quakertown Area Republican Club,≤100
130848666099,Business Forward,Business Forward Inc.,381
110749446963570,Courier,Courier Newsroom,4691
357275101142388,Everglades-Trust,"EVERGLADES TRUST INC, THE",901
117641114435,First Aid Beauty,These ads ran without a disclaimer,≤100
287031428106870,Chad Benson Show,The Chad Show,190
1456153424450800,Feel Great Goods,Patrick J Mcknight,≤100
1122969474486484,The Complete Woman "Naked but not Ashamed" Conference " Movement,These ads ran without a disclaimer,≤100
818520224838653,Herpetological Conservation International,Michael James Anthony Clarkson,≤100
208371683037269,CNBC Catalyst,These ads ran without a disclaimer,≤100
415306179228629,"Mike Carroll - Vice Mayor, City of Irvine","Mike Carroll - Vice Mayor, City of Irvine",≤100
108748565833974,Purpose,Purpose,≤100
100961061418343,Ashley McDonald for ECUA District 3,These ads ran without a disclaimer,≤100
41548043561,Commissioner Kevin Biederman,City of Hollywood Commissioner Kevin Biederman,≤100
1927977257228284,Jack Murphy,I Love My Freedom,224
161095384408,Yiddishkayt,YIDDISHKAYT LOS ANGELES,≤100
114147563346577,The Paleoconservative,Eric Lance Mccain,≤100
105224084193838,Mike Cabonargi for Clerk of the Circuit Courts,Friends of Cabonargi,≤100
1945237355733646,Giving Brush,Giving Brush LLC,514
18017481462,Acton Institute,Acton Institute,190
1268410219898273,Tango Tango,Tango Tango Inc,164
110349617195712,Courage to Change,Courage to Change PAC,113
109259090549237,Yes on National Popular Vote,YES ON NATIONAL POPULAR VOTE,1033
107254870786176,"Catherine McNeil, Author  Speaker  Coach",Catherine H Mcneil,≤100
1645845948967850,Miami Beach Democratic Club,Miami Beach Democratic Club,423
365091943589326,Mutiny Information Cafe,These ads ran without a disclaimer,≤100
109635080629795,Adhala for Hithadhoo Maamendhoo,These ads ran without a disclaimer,≤100
67553971312,The Century Foundation,"CENTURY FOUNDATION INC, THE",≤100
100995871446539,Paul Rafelson - Seller Advocacy Lawyer,These ads ran without a disclaimer,≤100
102745701316283,Tek Yol Kemalizm,These ads ran without a disclaimer,≤100
885350998227213,James Monds Jr. for St. Lucie County  School District,James Anthony Monds,≤100
587681288088728,Adam Brandon,"FREEDOMWORKS, INC.",≤100
260933440643373,UltraViolet,UltraViolet Action,543
340583536575643,Shawn Terry,Shawn for Texas,≤100
654702428226892,Stop the Corridor,Stop the Corridor,788
113594610022362,Basma Alawee,These ads ran without a disclaimer,≤100
102852527846130,Navarro4Neighbors,Neighbors for Ruben Navarro City Council District 6-2020,≤100
141395226689,New York State Nurses Association,"NEW YORK STATE NURSES ASSOCIATION, THE",≤100
638593382946186,Isabelle Dubroy,These ads ran without a disclaimer,≤100
17432811417,Working Families Party,Working Families Party,117
147342179188541,Yes on B - Better Choice,"Yes on B for a Better Choice: A coalition of first responders, fire safety experts, housing advocates, elected officials, business leaders and taxpayers. Committee major funding from Newland Sierra, LLC",≤100
342091725962792,Mission 22,These ads ran without a disclaimer,≤100
1979565535655842,Jimmy Cooper For Congress,JIMMY COOPER FOR CONGRESS,≤100
198350030860759,Amazing Funny Tees,These ads ran without a disclaimer,≤100
101286881339755,Richard Stanley for Rusk County Pct 1 Constable,Richard Curtis Stanley,≤100
57004315683,Trees That Feed Foundation,These ads ran without a disclaimer,≤100
101636208026233,Home Savings Program,Richard Telfeja,289
141198258647,Amorphia Apparel,Jeremy P Kalgreen,≤100
388260445127185,Erica for New York,Erica Arden Vladimer,≤100
110567837138699,"Nathan Bech, State Committeeman",Red Massachusetts Grassroots Action,≤100
125319303823,Champlain College,Champlain College Incorporated,≤100
173214927702,"John Dennis for Congress, San Francisco, District 12",JOHN DENNIS FOR CONGRESS,≤100
461960733987428,behno,These ads ran without a disclaimer,≤100
106065920887819,Pikkomi2,These ads ran without a disclaimer,≤100
117270568319993,NYSUT - A Union of Professionals,New York State United Teachers,≤100
103591851246154,Bernie Store 2020,Troy Lorenzo Davis,≤100
974972759302156,U.S. Congresswoman Stephanie Murphy,U.S. Congresswoman Stephanie Murphy,2754
350184645059466,Political Poopers,My Favorite Company,≤100
547431088714930,Lindsey Simmons,FRIENDS OF LYNZ,≤100
16512617979,The Real News Network,The Real News Network,≤100
541807025833154,Malala Fund,Malala Fund,278
116103198461511,North Shore Animal League America,"NORTH SHORE ANIMAL LEAGUE AMERICA, INC.",1040
8321461609,MomsRising.org,MomsRising Together,347
