Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
256570454452074,Michael O'Donnell for Sedgwick County,Michael O'Donnell for Sedgwick County,≤100
355185097868461,Kathryn Starkey for Pasco County Commissioner,"Kathyrn Starkey, Republican, for Pasco County Commission, District 3",≤100
194079794553700,Invested Interests,Invested Interests,≤100
1389623804511401,Janet Dudding for Texas,Janet Tycelia Dudding,≤100
104154737694195,Travis Boldt for State Representative - HD29,Travis Boldt for State Representative - HD29,≤100
111970730196550,World War Zero,AMERICAN SECURITY PROJECT,≤100
112513470189608,American Hot Gear,Ad Hive,≤100
538302106549091,CareFirst Urgent Care - Western Hills,These ads ran without a disclaimer,≤100
106549220701674,Pat Soulliere,Patrick Soulliere For Idaho,≤100
674968309213488,VOTE STACY HALL,Stacy William Hall,≤100
194135257415460,Kevin de León,Kevin de León for City Council 2020,≤100
101985014730549,"Ian and Bridget for UIUC; All for I, and I for All",Ian Katsnelson,≤100
170363546367577,"Dan Gjerde, 4th District Supervisor",Daniel William Gjerde,≤100
195647600913215,No Safe Spaces Movie,No Safe Spaces PA LLC,≤100
164695234872,BKSteppers Marching Arts,BKSteppers Marching Arts,≤100
429087633897093,Western Values Project,Western Values Project,≤100
288122574899479,Jesse Armendarez,Armendarez for Supervisor 2020,≤100
40561217922,Planned Parenthood Advocates of Montana,Planned Parenthood Advocates of Montana,≤100
750053788435485,Texas Oil and Gas Association,Texas Oil & Gas Association,≤100
1612726335627171,We the Internet TV,We the Internet TV,≤100
460236704351535,Tracy Mitrano,TRACY MITRANO FOR CONGRESS,≤100
482902621746064,New Schools for Baton Rouge,New Schools for Baton Rouge,≤100
358438838147451,Gram Of Dope: The Series,These ads ran without a disclaimer,≤100
416707608450706,Tom Steyer,TOM STEYER 2020,≤100
317715676043,Conservation Voters of Pennsylvania,Conservation Voters of Pennsylvania,≤100
100585318107139,"Mark Alan Harrison for Constable, Harris County Precinct 5",The Mark Alan Harrison Campaign,≤100
106110787511618,Elect Teia Harris for Chairman of the Walker Co. Board of Education,Teia Leshea Harris,≤100
454790878016631,Pick Justice,Pick Justice Action,≤100
207697880579,Marianne Williamson,MARIANNE WILLIAMSON FOR PRESIDENT,≤100
111802857059224,Palestinian Child Soldiers Week,Clarion Project,≤100
80865461794,Public Service Company of Oklahoma (PSO),Whitney Shawn Emerick,≤100
336953649823284,Senator Ling Ling Chang,Ling Ling Chang,≤100
110639646952107,Zulma Lopez,Friends of Zulma Lopez Inc,≤100
103233167732898,Judge Drew Erwin,Citizens To Elect Judge Drew Erwin,≤100
228229007697380,Down Home North Carolina,Down Home North Carolina IE PAC,≤100
167968013767335,Julie Oliver,JULIE OLIVER FOR CONGRESS,≤100
322771814739545,Everyone In LA,"UNITED WAY, INC.",≤100
1772758192951858,Senator Llew Jones,Llew Jones,≤100
108819359744879,Dalbin Osorio,DalbinOsorioForSchoolBoard,≤100
112770550197837,American Patriots,Trung Vu,≤100
217148021811490,Tom Lackey,Tom Lackey for Assembly 2020 FPPC #1414673,≤100
101455554716740,Keep Angela Overman as District Attorney: Hockley and Cochran Counties,Adrian Lea Mellberg,≤100
100846648114537,Greg Robinson for Ohio State Senate,Greg Robinson for Ohio,≤100
17801244148,Jill Schupp,SCHUPP FOR CONGRESS,≤100
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,≤100
21250831830,S.J. Quinney College of Law - University of Utah,University of Utah S.J. Quinney College of Law,≤100
112325855474892,Speak Up For Education and Kids,National Education Association,≤100
112723732080474,Capo Kids First!,Craig Powell Alexander,≤100
113231603545224,Durden for District Judge,Todd Alan Durden,≤100
154728531220691,Steve McShane for Monterey County Supervisor District 4,McShane for Supervisor 2020,≤100
45954849475,Food Bank of Delaware,"FOOD BANK OF DELAWARE, INC.",≤100
226345187916007,Mayor Bobby Dyer,The Dyer Difference,≤100
204958092875585,Bank of Texas,BOK Financial,≤100
724263814668980,美国移民律师 Gary J. Kim,Law Offices of Gary J. Kim,≤100
654702428226892,Stop the Corridor,Stop the Corridor,≤100
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,≤100
148205145252473,Backcountry Hunters & Anglers,Backcountry Hunters & Anglers,≤100
172917999989498,Rod of Iron Ministries,Andrew Lawrence Hallinan,≤100
1546952572205770,UAEUSAUnited,These ads ran without a disclaimer,≤100
370292163393615,Mayor Dan Gelber,Miami Beach Mayor Dan Gelber,≤100
100633328208699,Cass County Solar Project,Cass County Solar Project,≤100
185181805313193,Ryan P. Hanan For Mayor Of Fernley,Ryan Patrick Hanan,≤100
2099566776755945,Rep. Dusty Johnson,Congressman Dusty Johnson,≤100
1193703730754403,Tom Ervin for Texas State Representative HD108,Tom Ervin Political Campaign,≤100
187809941803009,IVYPAC,IVYPAC,≤100
1133609230164578,Bob Daiber,Daiber for Chairman,≤100
109616377239456,Elect Jason Dominguez,Dominguez for State Assembly 2020,≤100
638054366665974,Lott Rolfe for Circuit Judge,Committee to Elect Lott Rolfe,≤100
337680120026413,Tim Nader for Judge,Tim Nader for Judge 2020,≤100
103666681209850,Mike Heckmann for State Representative,Friends of Mike Heckmann,≤100
184653982265969,Jones Creek Flood of 2017,Jones Creek Flood of 2017,≤100
112294399590247,Indivisible Little Rock & Central Arkansas,Indivisible Little Rock and Central Arkansas,≤100
144178842284599,Austin Firefighters Association,Austin Firefighters Public Safety Fund,≤100
560512177770759,Patrick McDaniel for Polk/Montgomery County Circuit Judge,Patrick C Mcdaniel,≤100
64064370581,North Texas Food Bank,North Texas Food Bank,≤100
128167727289093,Lancaster City Alliance,Lancaster City Alliance,≤100
100128661390208,Mark Yancey for U.S. Senate - Republican,Yancey for U.S. Senate,≤100
1565756840418503,San Dimas Proud,Proud Digital Media,≤100
348484632254120,CareFirst Urgent Care - Delhi,These ads ran without a disclaimer,≤100
114273963301012,Political,Info-Political.com,≤100
100390738078671,Elect Ray Sappington for Cooke County Sheriff,Ray Sappington for Cooke County Sheriff,≤100
110837910261045,HABERSHAM For US For Congress,RICHARD PARNELL HABERSHAM FOR CONGRESS,≤100
165350426309,Goodwill Industries of Tulsa,"GOODWILL INDUSTRIES TULSA, INC.",≤100
25749319177,ACLUOhio,"AMERICAN CIVIL LIBERTIES UNION OF OHIO FOUNDATION, INC., THE",≤100
102764011165938,Interesting Home Programs,Local Home Programs,≤100
355913551109735,The Andrew Goodman Foundation,The Andrew Goodman Foundation,≤100
126908653994269,Wellesley Republican Town Committee,Wellesley Republican Town Committee,≤100
108826673978558,Our Neighborhoods Florida,Our Neighborhoods Florida,≤100
120024915254592,"Beau Harbin, Cortland Legislator & Assembly Candidate",Beau Ashley Harbin,≤100
100167988255125,Elon Musk For MTA President,Lauren Jenna Gould,≤100
101165901320175,The Unstoppable Growth Conference,These ads ran without a disclaimer,≤100
89585789925,Pasadena Humane Society & SPCA,Pasadena Humane Society & SPCA,≤100
261922745636,Children's Education Alliance of Missouri - CEAM,Children's Education Alliance of Missouri,≤100
1600722316666912,BESE,BESE,≤100
2208522842811290,Matt Maillaro for DA,Paid for by Matthew Maillaro for District Attorney,≤100
114752699886655,Amemiya For Mayor,Amemiya For Mayor,≤100
107165913986872,Stavros Anthony for District C,Stavros Anthony for District C,≤100
144672688932357,Butte County Republican Party,BUTTE COUNTY REPUBLICAN PARTY (FED),≤100
310984342256637,Premier Health,Premier Health,≤100
595852920547745,"Law Office of Yuriy Moshes, P.C.",These ads ran without a disclaimer,≤100
117321146322386,UP Gazette,Metric Media LLC,≤100
1945237355733646,Giving Brush,Giving Brush LLC,≤100
466279197281062,Slay The Dragon,These ads ran without a disclaimer,≤100
113026096919563,Bern Baby Bern,Peter John Hargarten,≤100
197177090308580,"Greening Law, PC",These ads ran without a disclaimer,≤100
223424284727002,Newsworthy Stories,Jacqueline Larue Jimenez,≤100
87981774690,Tablet Magazine,Tablet Magazine,≤100
919078151815854,Marsy's Law for Mississippi,"Marsy’s Law for Mississippi, LLC",≤100
483560265149399,Joan Hartmann for Third District Supervisor,Joan Hartmann for Supervisor 2020,≤100
109664420557196,Scott Conklin for PA,Friends of Scott Conklin,≤100
386931601429709,Paul Thompson,These ads ran without a disclaimer,≤100
114066205306277,Franciscan Friars of the Atonement,Franciscan Friars of the Atonement,≤100
101465647911239,dabel65,David K Belsky,≤100
102239794700150,Re-Elect Mike Painter Commisioner District 2,Sonja Denise Bennett,≤100
112420993589373,Young and Old for America,Andrew Joseph Young,≤100
101703344714208,Vote J. Lee Pierce Butler County Commissioner District 1,Jessica Lowery Jones,≤100
626657917504969,Nazeera LLC,Nazeera LLC,≤100
163055010716637,G95,Peter Carlton Solle,≤100
110177119192569,Knightscope,William Li,≤100
119804599415879,Troy Lozar for Champaign Circuit Judge,Citizens to Elect Troy Lozar,≤100
13885075114,Action Against Hunger USA,ACTION AGAINST HUNGER - USA,≤100
122207534456852,Ayo and Iken,Ayo and Iken,≤100
105624394242131,Bill Madden for Wake County Register of Deeds,Madden For Wake,≤100
104519061054928,US Services and New Programs,Jennifer Chi Lam,≤100
205103520353561,"Chris Cockrell, 2020 Supervisor District 2",Marion Everett Cockrell,≤100
106691907452893,Judge Judy Cates for Illinois Supreme Court,Judge Judy Cates for Supreme Court,≤100
218529248766969,601 Waiver Lawyers,"Apsan Law Offices, LLC",≤100
100786701371234,Jaime Valencia for Commerce City Council 2020,Jaime None Valencia,≤100
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,≤100
1474431632798570,Kustom Shirt'z W/Attitude,KustomShirtzwAttitude.com,≤100
110749446963570,Courier,Courier Newsroom,≤100
108993923772150,MeckCounts2020,CASSANDRA LEIGH D'ALESSIO,≤100
109541387122506,Los Angeles Teacher's Choice,"Students, Parents and Educators in Support of Castellanos, Goldberg, McKenna, and Schmerelson for School Board 2020",≤100
648118055203804,Reset Public Affairs,RESET PUBLIC AFFAIRS LLC,≤100
1655317144553574,Major Williams For Mayor Of Pasadena,Major Williams for Mayor of Pasadena 2020,≤100
197040706979540,Karen Goh,Karen Ka Lian Goh,≤100
1257809527710340,Liz for Sheriff,Elizabeth Marie Donegan,≤100
105059500884218,Ann Arbor Times,Metric Media LLC,≤100
1012844478903955,Permeating Light Project,Lady Donna Dutchess,≤100
117641114435,First Aid Beauty,These ads ran without a disclaimer,≤100
102866341248548,Ralf Walters for Congress US House District 10,Ralf Eugene Walters,≤100
2059019737447210,ChangeRoots,ChangeRoots,≤100
17382403969,"The Lesbian, Gay, Bisexual & Transgender Community Center","LESBIAN & GAY COMMUNITY SERVICES CENTER, INC.",≤100
433364950062784,Power Over Energy,Power Over Energy,≤100
49209604726,Vermont Teddy Bear,"VERMONT TEDDY BEAR CO., INC., THE",≤100
302854649740,"Ace It Test Prep, LLC",Joshua Peter Platt,≤100
984259855054439,DeWitt County Wind Power,Tradewind Energy,≤100
111550783569826,Pontiac Times,Metric Media LLC,≤100
106136417435051,Iwantmyoceanback,Iwantmyoceanback,≤100
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,≤100
106890194194670,Nurses and Educators for Lisa Calderon for Assembly 2020,"Nurses and Educators for Lisa Calderon for Assembly 2020, sponsored by labor organizations. Committee major funding from: SEIU California State Council, California Teachers Association, and California School Employees Association. Not authorized by a candidate or a committee controlled by a candidate.",≤100
163298877388620,Alex Miller For Supervisor,Alexander Miller,≤100
105494050922095,Moss for Judge,Bruce A. Moss for Judge 2020,≤100
632586360234666,Retirement Elevated,Retirement Elevated,≤100
101087851352653,ABT 2020: Anyone But Trump,Stuart Craig Snyder,≤100
28446275521,Military Officers Association of America (MOAA),Military Officers Association of America,≤100
1800072483402009,African Community & Conservation Foundation,African Community & Conservation Foundation,≤100
341881063685,"Imprimis, a Publication of Hillsdale College",HILLSDALE COLLEGE,≤100
148190158559115,Wildlife Forever,Wildlife Forever,≤100
336448507217150,Chris Lewis for U.S. Congress,FRIENDS OF CHRIS LEWIS,≤100
405346683155169,Minnesota House DFL Campaign,DFL House Caucus,≤100
138456673550026,Need To Impeach,NEED TO IMPEACH,≤100
105023768642,U.S. Chamber Institute for Legal Reform,US Chamber Institute for Legal Reform,≤100
19972147679,SEIU,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),≤100
354964548302597,Electricians Work,Electricians Work,≤100
1577888765679301,Apply-LA,Great Public Schools Now,≤100
370918676736,CLSA - California Life Sciences Association,California Life Sciences Association (CLSA),≤100
102594157937243,Alabama for Mike,Mike Bloomberg 2020 Inc,≤100
811669132350496,Tim Wadsworth for Hertford County Commissioner,Timothy Vernon Wadsworth,≤100
183517831660100,Morning Consult,Morning Consult LLC,≤100
114386721939978,The Made in America Store,Made In America Store,≤100
1819990444891347,Progressive Source Communications,Progressive Source Communications LLC,≤100
1318439511565011,Financial Study Network,Financial Study Network,≤100
103073321287945,No on Measure D - D is Deception,Citizens opposed to the Amendment to the Community Stabilization and Fair Rent Act-Measure D Sponsored by VO LIMITED PARTNERS and VG INVESTMENTS,≤100
106333028376,"Nichols Kaster, PLLP",Nichols Kaster PLLP,≤100
100863928164101,Jessica Martinez for Whittier City Council,JESSICA MARTINEZ 2020 CITY COUNCIL,≤100
116528209742024,Juven Jacob,Juven Jacob,≤100
110943747167218,Valerie Turnbow for Lovejoy ISD,Howard Bryce Greene,≤100
1176764125839987,Emily Baggett For District Judge,Friends of Emily Baggett for District Judge,≤100
109781803862494,Hot Trends,SI Technews,≤100
108058252934,Protect San Jose,San Jose Police Officers' Association,≤100
103233381133827,Miles P. Owen Campaign,Miles Patrick Owen,≤100
108938023972984,Floridians Unite for Health Care,Floridians Unite for Health Care,≤100
502563299910657,Juan Paz for Justice of the Peace Precinct 1 Place 1,Juan Porfirio Jr Paz,≤100
1852520761657982,4ocean,These ads ran without a disclaimer,≤100
111708930296540,CPAC Environmental Solutions,CPAC Environmental Solutions,≤100
100567851387069,Maxwell Bero for Congress,BERO FOR CONGRESS,≤100
1590667304313779,Hakan Jackson,Bring the Wave,≤100
104977594247544,"Hortencia Cabral for Democratic Central Committee, District 2","Hortencia Cabral for Democratic Central Committee, District 2",≤100
100583918006300,Claire-ity,Harvester Road LLC,≤100
101979431246599,Kaylee Mead for Clinton County Clerk,Kaylee Mead for Clinton County Clerk,≤100
1903981929862784,Judge Sarah Smith for Appellate Court,Sarah Smith for Appellate Court,≤100
104741474400535,Katherine Hurst for DSCC District 43A Representative,Katherine L Hurst,≤100
166060673456299,League of Women Voters of Wisconsin,LEAGUE OF WOMEN VOTERS OF WISCONSIN INC,≤100
100356581434135,Elect Ronnie Lett - Tuscaloosa County Board of Education District 2,Ronald Morris Bolton,≤100
774716719375468,Congressman Andy Biggs,The Office of Congressman Andy Biggs,≤100
112525966933062,Larry Sanders for Judge,Committee to Elect Sanders Judge,≤100
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",≤100
166386027494725,Connell A. Crooms,Connell Aubrey Crooms,≤100
716437551891886,The Feminist Institute,THE FEMINIST INSTITUTE,≤100
46347342434,EMILY's List,EMILY'S LIST,≤100
483524235000046,Little Egg Reads,These ads ran without a disclaimer,≤100
155875451219691,Wisconsin LGBT Chamber of Commerce,Wisconsin LGBT Chamber of Commerce,≤100
29092950651,TED,These ads ran without a disclaimer,≤100
105580134235425,Ramon for Congress,Ramon A Rodriguez,≤100
103574014521561,Health is Life,Kiara Tanae Billingslea,≤100
259701674700964,Club Crackers,Kellogg Company,≤100
461698783884899,Texas Values Action,Texas Values Action,≤100
106007554211435,Mainers For Working Families,Mainers For Working Families,≤100
177583819559166,CRDC: Prevention,CROWLEYS RIDGE DEVELOPMENT COUNCIL INC,≤100
115280186553725,Friends of Joe Duplechin,Friends of Joe Duplechin,≤100
102108957845885,rob_j_trump,These ads ran without a disclaimer,≤100
2022955524588789,Annette Glenn for Representative,"Annette Glenn for Michigan, PO Box 1128, Midland, MI 48641",≤100
249263279310,Frank Luntz,"FIL, Inc. (Frank Luntz)",≤100
1240843389352617,Sheila Cherfilus-McCormick for Congress,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC",≤100
624872801004570,Give a Child a Voice - Eric Erdman,Miguel Dacosta,≤100
102789161114613,Dollar Informer,Dollar Informer,≤100
193889940467,The Foundation for Oklahoma City Public Schools,The Foundation for Oklahoma City Public Schools,≤100
104758531061030,Christina C Wilson for Clerk of Superior Court,Christina Cochran Wilson,≤100
134474371753,Western Propane Gas Association,Western Propane Gas Association,≤100
110812293684869,The High Road Foundation,Robert Francis Windley,≤100
114282963288352,Rex Larson,Friends of Rex Larson,≤100
107058330798349,Friends of Saginaw County MSU Extension,These ads ran without a disclaimer,≤100
1384649428416342,Workers Center for Racial Justice,Center for Racial and Gender Equity,≤100
332716170522025,America First Action,America First Action,≤100
1808489846052671,Muslim Women For,Doha Azhari Medani,≤100
1490393897843312,LASD Recruitment Unit,Los Angeles County Sheriff's Department,≤100
280585755419830,Reeve Jackson for 114th District Court Judge,Reeve Jackson for Judge,≤100
187515796665,Ranch Hand Rescue,Landon Chandler Dickeson,≤100
100339414910794,Ronnie Gregoire for Chief of Police,Devin W Gregoire,≤100
530736520789975,Koble for Congress 2020,Friends of Clint Koble,≤100
113411603565923,Tréflez un Nouvel Horizon,These ads ran without a disclaimer,≤100
852126105133242,Jerry Ford for Congress,Jerry Ford for Congress,≤100
1905515863109983,Power In Cooperation,ConocoPhillips,≤100
23948253723,National Marine Sanctuary Foundation,NATIONAL MARINE SANCTUARY FOUNDATION,≤100
106068970822975,Safe Schools & Healthy Learning,Californians for Safe Schools & Healthy Learning,≤100
148485621883625,40 Days for Life,40 Days for Life,≤100
34781138337,Planned Parenthood of the St. Louis Region & Southwest Missouri,Planned Parenthood of the St. Louis Region and Southwest Missouri,≤100
2327804674136406,We Drive Progress,SEIU 1021,≤100
388475271497575,The Trump Revolution,Dora Louise Collier,≤100
101899477894353,Rafael Alcoser III for US Congress TX - 35,These ads ran without a disclaimer,≤100
2025915154347180,Hope for Hoschton,Vanessa Hope G Weeks,≤100
681626158940626,Mission Roll Call,Americas Warrior Partnership,≤100
240129046467184,Supervisor Joseph Saladino,Citizens for Saladino,≤100
267057140044264,Mark Hass,Mark Hass,≤100
1612717508839078,CareFirst Urgent Care - Kenwood/Deer Park,These ads ran without a disclaimer,≤100
355022521685775,"Hence, The Future Podcast",Matthew Mattimore Cronin,≤100
108328787336094,Jordan Nally for State Representative,Jordan Nally for Delaware,≤100
462780814267077,Build Knight Nation,Kings Citizens for Quality Education,≤100
798509053882964,Jillian Freeland for Congress,FREELAND FOR CONGRESS,≤100
267180743723148,National Geographic Society,National Geographic Society,≤100
238298166763981,Menefee For Congress,Jon Menefee,≤100
231576956961106,Brandon For Baltimore,People For Brandon M. Scott Alicia Wilson Treasurer,≤100
107541160750727,American Money Talk,These ads ran without a disclaimer,≤100
166869813344932,Cal Ergonomics,Troy Alan Swanson,≤100
33007009882,St. Charles Community College,Jay Charles Scherder,≤100
126796793958,The Trussville Tribune,James Scott Buttram,≤100
143638682390171,Catholic Education Arizona,Fasturtle Digital,≤100
1405124726414531,Jimmy Flannigan,Jimmy Flannigan for Austin City Council,≤100
323591707707048,Contra Costa Republican Party,CONTRA COSTA REPUBLICAN PARTY (FED),≤100
1837115116571746,Topic,"First Look Productions, Inc",≤100
513214929181164,Out and About with Shanti Landon,Shanti Landon,≤100
101899477894353,Rafael Alcoser III for US Congress TX - 35,Lorenzo Faustino Gonzalez,≤100
102655937981618,Denver For Bernie,Gary Wiliam Enos,≤100
102004847917018,Paul Starita,"Committee Starita for Judge 2020, FPPC # 1422124",≤100
112721400205015,Casey Gray for Congress,CASEY GRAY FOR CONGRESS,≤100
1143832078992524,Nick Greif for Los Angeles County Democratic Central Committee AD50,Nicholas Alexander Greif,≤100
519590768083165,Abby Finkenauer for Congress,FINKENAUER FOR CONGRESS,≤100
154258524769560,Jovani Giron The Bronx & Westchester trusted Realtor,These ads ran without a disclaimer,≤100
775525186130124,Center for a Free Economy,Center for a Free Economy,≤100
356482637745012,Stansberry Research,Stansberry Research,≤100
390331807842839,Green Earth Conservation Lawns,Green Earth Conservation Lawns,≤100
1914561178824972,Trumped,Christopher  Cooper,≤100
107362130655463,Brian Walker for Second Court of Appeals - Place 7,Brian Keith Walker,≤100
657708380952174,Voices of the Civil Rights Movement,These ads ran without a disclaimer,≤100
170187609795,Pinellas County Government,Pinellas County,≤100
104337644377585,Damian Sonsire for County Court Judge,Committee to Elect Damian Sonsire,≤100
1508365752774000,Chino Proud,Proud Digital Media,≤100
302612457071883,Moving It Right,Richard P Ashton,≤100
113657099992344,Sweeten Lemon Grove,Save Lemon Grove - Yes on S,≤100
1110430609115066,Rep. Bill Bush,Delaware House Democratic Caucus,≤100
1416233548632028,Elbert Holman for County Supervisor,Elbert Holman for Supervisor 2020,≤100
106099904285597,Stop NY Flip Tax,Brett E Rosenblatt,≤100
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,≤100
125319303823,Champlain College,Champlain College Incorporated,≤100
1682876188698809,United for Respect,United for Respect,≤100
1470151473238140,Save the Boundary Waters,Northeastern MInnesotans for Wilderness,≤100
28126338304,Surfrider Foundation,"SURFRIDER FOUNDATION, INC",≤100
100569841439751,DeWayne Allen Normand for Republican 65th Assembly Central Committee,Dewayne Allen Normand,≤100
100875044740649,Jessica Matthew for Santa Clara County Democratic Central Committee,Jessica Ann Matthew,≤100
265268336865693,Do Amore,Do Amore Limited Company,≤100
100100708070677,CallRecorder,These ads ran without a disclaimer,≤100
108217930634884,Annette Meza for Congress,Annette Valerye Meza,≤100
103636294535112,Libertarian Party of UNCG,Joseph Timothy Swiggett,≤100
118655232860312,Monroe County Green Party for Local Government,Amanda Sheridan,≤100
2286327371419166,Louisiana State Representative Mike "Pete" Huval - District 46,"YourVote, LLC",≤100
1259190917582821,Johnny Teague for Congress,JOHNNY TEAGUE FOR CONGRESS CAMPAIGN COMMITTEE,≤100
134659403214335,Ride CARTA,Ride CARTA,≤100
116874346364064,Jason Richardson for Walker County Commission,Richard Jason Richardson,≤100
167083690403629,Financial Education Services,These ads ran without a disclaimer,≤100
107757647374537,Be Vocal Speak Up,These ads ran without a disclaimer,≤100
15687409793,World Wildlife Fund,World Wildlife Fund,≤100
217668712261045,Michael Blichar Jr.,Friends of Michael Blichar,≤100﻿
598581403550287,Jester 4 Judge,Christopher Mark Jester,≤100
110712787117332,Elect Greg Free for Bartow County Coroner,Greg Winston Free,≤100
106328384169872,Monterey Park Proud,Proud Digital Media,≤100
402131763219332,James Gallagher for Assembly,Gallagher for Assembly 2020,≤100
105618920851539,Peaceful Regions,Jamie Sue Henderson,≤100
509990079805273,James Trombley,James Trombley Campaign,≤100
109374983832298,Alix "Christ Jesus" Toulme Jr. for Congress in Tampa 2020,Alix  Christopher Toulme Jr,≤100
24470472733,The Trevor Project,The Trevor Project,≤100
103666567896670,Ross Residents for Branson,"Yes on F, Ross Residents for Branson: Committee major funding from The Branson School",≤100
424443217623488,Clarion Project,Clarion Project,≤100
118962804782,Aerotech News and Review,"Aerotech News and Review, Inc.",≤100
113860099990740,Charles Carver for 335th District Judge,Charles Weston Carver,≤100
283637958750500,Andrew Janz,Janz for Mayor 2020,≤100
256253931114914,1 on 1 Matchmaking,One on One Matchmaking,≤100
178299885562976,Climate Nexus,Climate Nexus - Rockefeller Philanthropy Advisors Sponsored Project,≤100
436330793830963,jpetersenfilm,These ads ran without a disclaimer,≤100
108177687345578,David Robinson for Board of Education,David Michael Robinson,≤100
102995984411960,Jason Zuckerman - Mandeville City Council,Jason Zuckerman Campaign,≤100
122569711116144,Prison Yoga Project,Prison Yoga Project,≤100
21455818797,Feed the Children,"FEED THE CHILDREN, INC.",≤100
2454708828122619,Equifax Data Breach Settlement,These ads ran without a disclaimer,≤100
288110884600563,Lean In,"Sheryl Sandberg & Dave Goldberg Family Foundation d/b/a LeanIn.Org, LLC",≤100
234755563357757,Mint Financial Group,These ads ran without a disclaimer,≤100
1856668847929536,Do The Most Good,DoTheMostGood,≤100
106830857543284,Theresa Gaffney for State Rep,Gaffney for State Rep,≤100
101453197987393,Todd Kent for Congress,Todd Kent for Congress,≤100
113736593363726,State Scope of Practice Partnership,Mississippi State Medical Association,≤100
122300848805,Texas AFL-CIO,Texas AFL-CIO,≤100
25852730092,Care2,Care2 Inc,≤100
302728279934419,Mayor Steve Vaus for Supervisor,VAUS FOR SUPERVISOR 2020,≤100
592347634460462,Partnership for America's Health Care Future,Partnership for America's Health Care Future,≤100
108177347380482,Market Watch,Smart Market Tips,≤100
168109446538119,St. Martin's Press,St. Martin's Press,≤100
228309107229653,Miami-Dade Democrats,Miami-Dade County Democratic Executive Committee,≤100
112896426861782,Jerry Wells for Sarasota City Commission,JOHN-RYAN DAVID KENNELLY,≤100
79820371749,Ayanna Pressley,THE COMMITTEE TO ELECT AYANNA PRESSLEY,≤100
104320421005774,Elect Trevor Phillips,Elect Trevor Phillips,≤100
202626512363,U.S. Census Bureau,These ads ran without a disclaimer,≤100
133894229783,Washington County Republican Committee,Washington County Republican Committee,≤100
112799013628047,Taylor Isch for State Representative,Taylor Isch for State Representative,≤100
939489182849039,Ruben Major,Ruben Major for Oceanside Mayor,≤100
1627830330765066,"Gireud Hobbs, PLLC",Gireud Hobbs PLLC,≤100
108591697357350,Robert F. Jacobs For Judge #72,Robert Jacobs for Superior Court Judge​,≤100
6433783047,Lloyd Doggett,DOGGETT FOR CONGRESS,≤100
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,≤100
490374428003966,Oklahomans For Energy Options,Oklahomans For Energy Options,≤100
151721606865,Intrepid Fallen Heroes Fund,Intrepid Fallen Heroes Fund,≤100
101018071405012,Benefits USA,Dollar Informer,≤100
54395257627,Broomfield County Republicans,Broomfield County Republican Committee,≤100
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,≤100
107616397461859,Joe Hoelscher for NEISD Trustee,Joe Hoelscher for NEISD District 4 Trustee Campaign,≤100
108106344055747,Unlock American Investment,The U.S. Chamber of Commerce,≤100
507569732953450,Smarther News,Aimee Joy Roberts,≤100
1535395103408205,Davidson County Veterans Court Foundation,Davidson County Mental Health and Veterans Court Assistance Foundation,≤100
349446105539764,Joseph Bollinger Justice of the Peace-Elect District 7,Committee to elect Joseph Bollinger,≤100
108519723832934,RAFT,Alexandra Marie Duany Saavedra,≤100
1609154682735627,Karen Maki for San Mateo County Democratic Central Committee,Karen Maki,≤100
164446244377,RevZilla,RevZilla,≤100
664287716946897,The Refuge for DMST,THE REFUGE FOR DMST,≤100
101880107982989,Jon Francis,Jon Francis Campaign,≤100
156496968533805,Explore Beyond,NCTA - The Internet & Television Association,≤100
795601923917961,Better Place Forests,Better Place Forests,≤100
111111360297173,Meg Loughran Cappel For IL State Senate 49th,Committee to Elect Meg Loughran Cappel,≤100
166455737247657,"Norma Ramirez, Hidalgo County Democratic Chairwoman",Patrick Okechukwu Eronini,≤100
358155828168896,Hogue for Judge,The Committee to Elect Brian Hogue,≤100
2287567661259044,Modern Living,Cody K Tam,≤100
102173001195418,Mary Miller for Congress,Mary Miller for Congress,≤100
113485200194181,Joey Osborne for Congress,Joey Osborne For Congress,≤100
193985315942,Friends of Iris Y. Martinez,Iris for Cook County Circuit Court Clerk,≤100
103766194417857,Mary Lile Broadaway for Circuit Judge,Mary Lile Broadaway,≤100
233116802464,Independent Voter,Independent Voter Project,≤100
105668207674409,Alliance for Infant Lifetime Care,Alliance for Infant Lifetime Care,≤100
114054846682121,Steven Oscarson for Kane County Board,Citizens for Steven Oscarson,≤100
110050107034208,Sakinah Lehtola for Congress,SAKINAH FOR CONGRESS,≤100
111900867005659,Mayor Mike,Elliott Marketing,≤100
