Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
101146224668949,Trump 2020 - Keep America Great,Thanh Hai None Hoang,897
1947204578916961,Kionne McGhee,"Kionne McGhee, Non-Partisan, for Miami-Dade County Commissioner District 9",≤100
136648983036109,CommonBond Communities,COMMONBOND COMMUNITIES,≤100
104056164453617,John M Adams Jr For County Commissioner District 1,These ads ran without a disclaimer,≤100
1290072234353971,MedLive,These ads ran without a disclaimer,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,129
156020305001703,It Starts Today - Missouri,It Starts Today Missouri,≤100
504509279946722,Robin Wilt For Congress,ROCHESTER FOR ROBIN,≤100
29874840900,Ty Cratic for State Representative,Friends of Ty Cratic,1421
303349423424664,The King's Necktie,The King's Necktie,≤100
222308671116355,Higher Education Teaching and Learning Association,THE HETL ASSOCIATION INC,≤100
108872823956851,Lega “Ravagli Nicola” candidato regionali 2020 per La LEGA,These ads ran without a disclaimer,≤100
108328787336094,Jordan Nally for State Representative,Jordan Nally for Delaware,≤100
113095110133275,Kevin Lincoln For Stockton Mayor,Kevin Lincoln for Mayor 2020,≤100
103307974592561,Savvy Life Tips,Savvy Life Tips,≤100
178020985871523,Democrats Hate America,Richard John John Vattuone,≤100
106097587516886,Act Earth Wise,These ads ran without a disclaimer,≤100
103491197864529,Trump 2020 The Sequel,Matthew James Stine,150
101208518110623,Paschalis OB-Kandidat - Wuppertal,These ads ran without a disclaimer,≤100
112571313438807,Zoom clicks,These ads ran without a disclaimer,≤100
101568761447230,Compensation Experts USA,Injury Compensation Center,≤100
530468333806150,Gary Johnson for Sheriff,Citizens to Elect Gary Johnson,≤100
100844768044478,Lucia Vogel for US Congress Minnesota 5th District,COMMITTEE TO ELECT LUCIA VOGEL TO CONGRESS,≤100
599928867194628,Perla Tirado for Judge,Community Members for Perla Tirado,198
104476371104109,Jeanne Solnordal,These ads ran without a disclaimer,≤100
113334930102591,Glystn,These ads ran without a disclaimer,≤100
105804950922286,AmericaAmerica,Jonathan Edward Tourgee,≤100
1627212824167934,Men4Choice,Men4Choice,599
305832706292882,American Gun Association,GunAssociation.org,6922
353030440227,Oakland Zoo,CONSERVATION SOCIETY OF CALIFORNIA,≤100
77590795932,John Kasich,Kasich For America,≤100
858210161010020,Tom Malinowski for Congress,Tom Malinowski for Congress,≤100
100997067203517,Big Tentacle,These ads ran without a disclaimer,≤100
118846989577972,Rob Strause for Orange County Sheriff,Janois Strause Grizzaffi,≤100
304516656955161,Team Trump Fan Club,I Love My Freedom,≤100
112856750158831,Barbecue Champions,These ads ran without a disclaimer,≤100
858199807846406,PEARLPAC,PEARLPAC,≤100
293672218197909,Wagoner for State's Attorney,Tammara R Wagoner,≤100
101073631385202,Jecorey Arthur for Metro Council District 4,Jecorey Arthur,≤100
290138361179721,The Female Quotient,These ads ran without a disclaimer,≤100
140976052664374,Iowa Renewable Fuels Association,IOWA RENEWABLE FUELS ASSOCIATION,123
99748077686,Raise Your Hand Texas,Raise Your Hand Texas,≤100
620132415167456,The Race Documentary,Wilson Truong,≤100
519212715088210,Clear Unity,These ads ran without a disclaimer,≤100
1224106861035505,Resistbot,Resistbot Action Fund,≤100
622214817789511,Matt Miller,Matthew Paul Miller,≤100
294930370699454,Public Lands Foundation,PUBLIC LANDS FOUNDATION,≤100
106029154202945,Trump Champion,Trump Champion,≤100
481717441888024,Mamaroneck Coastal,Mamaroneck Coastal Environment Coalition,≤100
100159314722988,Parti Pour l'intégration Africaine,These ads ran without a disclaimer,≤100
1039701332716228,Pete Buttigieg,"PETE FOR AMERICA, INC.",65885
101150021367551,Renee Swann for Congress,Renee Swann for Congress,≤100
101591687895620,50 States Action Fund,50 States Action Fund,≤100
327280811287977,"Elect Carl E. Rose, Sheriff of Scott County","Committee to Elect Carl E. Rose, Sheriff of Scott County",≤100
976392835784894,Southwest Illinois News,Local Government Information Services,≤100
418620395584039,Safecosts,Nathan James Dolan,≤100
101601504679558,Nancy Pelosi  - The Adult in the Room,Steven Dean Mcquown,2897
2014519985445047,Clean Jobs Midwest,Energy Media,688
138934736151182,Kveller.com,These ads ran without a disclaimer,≤100
290954545137683,Janus,Korey Ann Moser Wilson,≤100
802271849850801,Freedom for All Americans,Freedom for All Americans,≤100
314292845678847,Louis Gardner - Candidate for Cornwall Council Newquay Central & Pentire,These ads ran without a disclaimer,≤100
150563734980514,American Heart Association Chicago,American Heart Association,332
229422593795044,State Government Leadership Foundation,State Government Leadership Foundation,1112
1290536624348001,Informed Immigrant,FWD.us Education Fund,1029
112291866838976,"Dr. Janette DeFelice for DuPage County Board, District 4",Citizens for Janette DeFelice,106
111382487075913,Approved Life Benefits,Alexis Travieso,≤100
876229472568363,"Buchanan County Women, Land and Legacy",These ads ran without a disclaimer,≤100
2294830990636604,Streets For All,Streets For All,≤100
100610254732468,Jamie Mogil for PA State Senate,Friends of Jamie Mogil,≤100
328072970642479,Jaime Harrison,JAIME HARRISON FOR US SENATE,28435
105032357695773,Brent Deen for Van Zandt County Constable,Brenton Cole Deen,≤100
103679027741023,Michael Catt for 163rd District Judge,Michael Catt for 163rd District Judge,≤100
458142697588014,AARP Public Policy Institute,AARP,318
138926409551325,1851 Magazine,These ads ran without a disclaimer,≤100
74783093812,Just Vision,JUST VISION INC,≤100
134063808787,3 Generations,Three Generations Inc,≤100
1692863337593150,EvoBuzz,Denis Bradshaw Jorgensen,≤100
106482637551371,American Savings 2020,Smart Investor Tips,386
109420497227030,Rooooms,These ads ran without a disclaimer,≤100
159023914150996,UCOMMBlog,UCOMM Media Group,≤100
256800701021406,Muslim American Society - San Diego Chapter,These ads ran without a disclaimer,≤100
1544576918960578,Save Common Sense,These ads ran without a disclaimer,≤100
89683214316,Hancher,These ads ran without a disclaimer,≤100
122112697803902,Stone Seed,Stone Seed,398
216311481960,Bill Gates,These ads ran without a disclaimer,303
110964570317521,Jakey’s mobile rescue unit,These ads ran without a disclaimer,≤100
102801507792085,Kennebec Valley Society,Kennebec Valley Society LLC,≤100
609989332689554,Fire in a Dark House: The Play,These ads ran without a disclaimer,≤100
324122588247972,Brent Benson For Jackson County Circuit Judge,Brent Benson for Jackson County Circuit Judge,≤100
366125653844590,Kyle Miller for IN State Rep - 81st District,Friends of Kyle Miller,≤100
160619667297945,Equal Hope,These ads ran without a disclaimer,≤100
124047827634,The Greenlining Institute,These ads ran without a disclaimer,≤100
1996971637047489,ProQuest Schools & Communities,These ads ran without a disclaimer,≤100
951706621519703,Stilt,These ads ran without a disclaimer,≤100
24999686076,Jonathan Weinzapfel,Weinzapfel for Indiana,≤100
110349617195712,Courage to Change,Courage to Change PAC,≤100
89336510798,American Friends of the Hebrew University,American Friends of Hebrew University,1026
152431441489088,Citi,CITIGROUP INC.,≤100
783032088500178,Ellie Newman,These ads ran without a disclaimer,≤100
299596533395431,Ken Power Tattoo Company,These ads ran without a disclaimer,≤100
173875250186587,IL Muslim Civic Coalition,These ads ran without a disclaimer,≤100
108833024019520,Trucks Gear,These ads ran without a disclaimer,≤100
52048461734,United Way of Lake County,"UNITED WAY OF LAKE COUNTY, INC.",≤100
85337666730,Republican Governors Association (RGA),REPUBLICAN GOVERNORS ASSOCIATION,≤100
102285387997920,Freedom First Co,Freedom First Co,≤100
141213311189,Student Veterans of America,Student Veterans of America,≤100
112325483694484,Joseph DiStasio: Republican State Committee,Joseph DiStasio: Republican State Committee,≤100
100263291506877,Vote Mercaz 2020,Jess Dolgin,≤100
324388020982326,Fulfill,Fulfill Monmouth & Ocean,≤100
103546284443622,Primary Care Partners Insurance,These ads ran without a disclaimer,≤100
480981622445006,Diana Alexander 2020,Diana Alexander Campaign Fund,≤100
410769492987710,Jeff Neff for PA Senate 2020,Friends of Jeff Neff,≤100
1486734728093707,Alma Story,These ads ran without a disclaimer,≤100
170582513587720,Liberty Through Wealth,Meghan Deanne Mercer,909
684473794899189,"Sanders Phillips Grossman, LLC",Legal Action Media,569
222811984421691,Cold Bee Gone,These ads ran without a disclaimer,≤100
46093654473,National Republican Congressional Committee,These ads ran without a disclaimer,≤100
135183816535888,All-City Solutions,Donn Scott Jr,≤100
103972337744516,Nevada Values Life,Nevada Values Life,≤100
104057477826355,Trump Train 2020,Restituto Cuelzlo Malia,≤100
479258652506698,James McLean,These ads ran without a disclaimer,≤100
652872231578416,Wilson Creek Auctions LLC,These ads ran without a disclaimer,≤100
118548500327,Billy Graham Evangelistic Association,BILLY GRAHAM EVANGELISTIC ASSOCIATION,≤100
106580134086704,Black Thread Trendz,These ads ran without a disclaimer,≤100
195388540623090,National Retiree Legislative Network,NRLN,≤100
101481584557260,Help Asheville Bears-HAB,These ads ran without a disclaimer,≤100
582675068550931,"The AWARE Foundation, Inc.","The AWARE Foundation, Inc.",≤100
109397223919412,annetteeraquel,These ads ran without a disclaimer,≤100
483635211648575,Jeffrey Schrier,These ads ran without a disclaimer,≤100
100501598131634,Hotel and Motel Trafficking,X Social Media,373
104743371010110,Yoni Pizer for State Representative,Friends of Yoni Pizer,8542
106276907453523,Woodrow L. Polston,Woodrow Leroy Polston,≤100
111843746995001,Troll Mode,These ads ran without a disclaimer,≤100
1025055787535714,A Case for Women,A Case for Women,30064
108105450719003,Seriously-Designs,seriously-designs,≤100
113666230084762,Zero Bark Thirty,These ads ran without a disclaimer,≤100
1033248857066144,NewsDaylighter,General Memetics LLC,≤100
174095611084,Columban Center for Advocacy and Outreach,Columban Center for Advocacy and Outreach,≤100
427248631091122,4Good Games,These ads ran without a disclaimer,≤100
103534071164915,جمعية الدفاع عن القاضي مكي عمار,These ads ran without a disclaimer,≤100
110008017124199,Single Deal A Day,These ads ran without a disclaimer,≤100
112600915451330,No Labels,No Labels,131
111200287027918,John Coffee for Potter County Commissioner Precinct 3,DirectMail2.0,≤100
2059019737447210,ChangeRoots,ChangeRoots,231
247685485360819,South Bay Young Democrats,Southbay Young Democrats,≤100
332818207482699,Dvot,These ads ran without a disclaimer,≤100
1751339905091832,Dana Goldman,These ads ran without a disclaimer,≤100
74697123892,SEIU MN State Council,SEIU,≤100
166833599370,USCCA,These ads ran without a disclaimer,131
103777404408012,Kennedy for County Exec,Bryan Kennedy For Milwaukee County Executive,≤100
469649066574953,Peoria Standard,Local Government Information Services,≤100
100501091325122,Call for Congress,COMMITTEE TO ELECT JASON CALL,≤100
251512801547984,Ken King,Ken King for State Representative,≤100
112063760301330,Gear On,Ibrahim Oloko,≤100
163202650462603,Doug LaMalfa for US Representative,DOUG LAMALFA COMMITTEE,≤100
113834070042711,"Re-Elect Dr. Zickeyous Byrd, Superintendent of Conecuh County Schools",Zickeyous Montreds Byrd,≤100
102094178066304,Sportian Shirts,These ads ran without a disclaimer,≤100
673117639774135,Gretchen Whitmer,Gretchen Whitmer For Governor,≤100
20876805343,March of Dimes,MARCH OF DIMES INC.,3804
1396055013759017,"Boys Ranch, Founded by Cal Farley",These ads ran without a disclaimer,≤100
104282284481247,Ken Wilkerson for Killeen,Ken Lavell Wilkerson,≤100
37412137849,Openlands,Emily A Reusswig,≤100
194424500768205,Food Cycle Science,These ads ran without a disclaimer,≤100
81185680159,Kentuckians For The Commonwealth,KENTUCKIANS FOR THE COMMONWEALTH,≤100
105673790935618,Dean Proctor for NC Senate,The Committee for H. Dean Proctor,≤100
111236436913028,Fleur,Fleur,≤100
30079936984,CWS,These ads ran without a disclaimer,≤100
198410414275624,Amisha,These ads ran without a disclaimer,≤100
100124908155721,MAGA PETS,Eric Allen Castiglia,≤100
1390816891028615,OZY Fest,OZY Media Inc,≤100
116702321766776,Rethreaded,These ads ran without a disclaimer,≤100
7833534974,Florida Democratic Party,Florida Democratic Party,1490
140179533285859,AAPI Progressive Action,TIDES ADVOCACY FUND,≤100
706875249470707,LGBTQ Impact,LGBTQ IMPACT,≤100
1406812506220999,Christina Fugazi,FUGAZI FOR ASSEMBLY 2020,≤100
441840745920725,Global Rahmah Foundation - G.R.F,These ads ran without a disclaimer,≤100
160264363992500,World Bicycle Relief,"WORLD BICYCLE RELIEF, NFP",≤100
404555203261028,The California Progressive Alliance,California Progressive Alliance,≤100
826460474101920,BitMari,Sinclair Matthew Skinner,≤100
459480480799143,Small Town Girl Becky Graham,These ads ran without a disclaimer,≤100
179145905973075,Sophie Ratner Jewelry,Sophie Ratner Jewelry,≤100
418404968945658,Lynne Homrich,Homrich for Congress,≤100
1455483148039018,Molekule,These ads ran without a disclaimer,599
109740710433033,Ladies for Trump 2020,Proud Right Winger,≤100
103570301134341,Blue Wave Collective,Bryon Lee Hanson Taylor,≤100
254777761602155,Cardboard Boxer,These ads ran without a disclaimer,≤100
22172415888,Washington State Republican Party,Washington State Republican Party,≤100
14893370225,Sustainable Harvest International,These ads ran without a disclaimer,≤100
415306179228629,"Mike Carroll - Vice Mayor, City of Irvine","Mike Carroll, Mayor Pro Tem, City of Irvine",≤100
106519877494915,US Women Rising,These ads ran without a disclaimer,≤100
373353400205914,Friends of Barbara Hernandez,Friends of Barbara Hernandez,105
832540020429971,BocaFirst,BOCAFIRST INC,≤100
371061443691769,From the Flag to the Cross,Nikolas Jb Grosfield,≤100
1149553208566667,Castronomics Bullion & Coins,These ads ran without a disclaimer,≤100
101056608128075,Trump Supply Co.,Trump Supply Co.,≤100
207182546557721,Anjana Samadder,These ads ran without a disclaimer,≤100
50711561090,Muslim Advocates,These ads ran without a disclaimer,≤100
220988045329449,Mychal-Gregory LaCombe,MYCHAL-GREGORY XAVIER LACOMBE,≤100
11131463701,truth,TRUTH INITIATIVE FOUNDATION,30672
105157547707027,Patriot Provision Co.,Patriot Provision Co.,218
109561937133580,Mary Nan Huffman,Friends of Mary Nan Huffman,≤100
156429725120411,Maria Hadden for 49th Ward Alderwoman,Maria for the 49th Ward,≤100
115679416466396,Global Impak,Scott A Bailey,≤100
2229803333928546,Judge Lloyd James Brooks,Friends of Judge Lloyd James Brooks,1787
104421320923847,Healthcare Solution Advisors,Health Solution Advisors LLC,658
222203852062036,Game Studio,These ads ran without a disclaimer,≤100
1084142225011157,MedTruth,These ads ran without a disclaimer,≤100
11791104453,NRDC,Natural Resources Defense Council,12746
105936053461,1776 Coalition,"ALLIANCE STRATEGIES GROUP, INC.",≤100
802153316546501,Runlikeahijabi,These ads ran without a disclaimer,≤100
2249642178434519,Kathleen Bailey,Kathleen  Bailey,≤100
7292655492,MoveOn,MOVEON.ORG CIVIC ACTION,6408
107291750775792,The 100 Million,Knight Foundation,≤100
597143857147840,Graf and Thomas Lumber Co.,These ads ran without a disclaimer,≤100
1612585298811274,County Clerk Nick La Strada,Nicholas Jonathan La Strada,≤100
120547365195,National LGBTQ Task Force,National LGBTQ Task Force,≤100
142988933048873,Signs On The Cheap,These ads ran without a disclaimer,≤100
384075642382107,"City Folk Urban Decor, Ottawa, IL 61350",These ads ran without a disclaimer,≤100
110749446963570,Courier,Courier Newsroom,62395
203970519613386,"ART Risk Financial and Insurance Solutions, Inc.",Emprezo,≤100
223008867858902,American Action News,American Action News,≤100
115297526678529,Top Reusables,These ads ran without a disclaimer,≤100
463731977144667,Infernal Imagery by Wade Snook,These ads ran without a disclaimer,≤100
547176209061125,Medicare for All NOW,Medicare For All NOW,≤100
355913551109735,The Andrew Goodman Foundation,The Andrew Goodman Foundation,118
102812577949390,Dionedis Gomez,These ads ran without a disclaimer,≤100
111562436952538,We Stand True,The Phoenix Group,≤100
804568342964376,2nd Amendment Rights,One Nation Design,≤100
105212317522256,Don Quixote For President 2020,These ads ran without a disclaimer,≤100
1238173096287495,Azur Games,These ads ran without a disclaimer,≤100
110525106971306,Rich Desmond for Supervisor,Rich Desmond for Supervisor FPPC 1419486,≤100
376874662935545,riah_d13,These ads ran without a disclaimer,≤100
105966807592661,Elect Lloyd Gregory Franklin County Board,Mark A Williams,≤100
100052527783,Kraft Auction Service,These ads ran without a disclaimer,≤100
155311934889481,The Silent Thought,Charles Mario Wurz,≤100
101645494657056,Social Justice Democrats,SF Social Justice Democrats,≤100
16477459734,League of Conservation Voters,League of Conservation Voters Education Fund,786
1692868424300466,"Socktopus, Ink",These ads ran without a disclaimer,≤100
106407550821885,Chase Wilhelm for Illinois 95th District,Friends of Chase Wilhelm,113
36808309898,Answers in Genesis,These ads ran without a disclaimer,≤100
186908658003781,Congressman Steven Palazzo,the Office of Congressman Steven Palazzo,≤100
2199861276757213,Ryan Ledendecker,Ryan J Ledendecker,≤100
1232504693563411,Clay Ford for District Judge,Clay Ford for District Judge Campaign Committee,≤100
115862499817181,Committee to Support Measure I,"The Committee to Support the Quality Teachers, Staff, and Schools Measure 2020",≤100
97624620788,American Friends of Magen David Adom,AMERICAN FRIENDS OF MAGEN DAVID ADOM,≤100
621473068185378,SOURCEit Marketing,These ads ran without a disclaimer,≤100
232216444296187,Race2Dinner,Genevieve L Graham Swift,≤100
79544250303,Animal Haven,Animal Haven,≤100
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare,≤100
850987751583079,Windermere Sun,These ads ran without a disclaimer,≤100
112712083523730,Flickinger For Harris County School Trustee Position 5,Flickinger For Trustee,≤100
107889767425608,Prosecute Elites Action,These ads ran without a disclaimer,≤100
2240258106195469,Kennon Wooten for Judge,Kennon Wooten for Judge,≤100
109567223866873,Gadget Galleria,Patricia Ann Fleming,≤100
165014546858456,Free To Choose Network,FREE TO CHOOSE,202
395321634369857,Dads Worldwide Podcast,Brendan A Roy,≤100
142932506806,Texas Alliance for Life,"Texas Alliance for Life, Inc.",≤100
308212259827797,Rep. Abby Finkenauer,Rep. Abby Finkenauer,≤100
955874701146182,Art Young's Good Morning,Art Young's Good Morning,≤100
100811141504334,BFFBooks,Alexander Bruen Trevor,≤100
2225580284361712,Tommy Tuberville,"TUBERVILLE FOR SENATE, INC.",622
176548369099092,Barbara Lee,BARBARA LEE FOR CONGRESS,≤100
259282224084288,The Munk Debates,These ads ran without a disclaimer,≤100
104359170934552,OutRaise,OUTRAISE,164
2158201087792418,Texas Southern eMPA Program,These ads ran without a disclaimer,≤100
101039611488359,Better Golden Living,JOCELYN HSU-YU KO,1093
602828763544800,Kate For Congress,KATE FOR CONGRESS,146
111458156956435,misanthropic_ink,These ads ran without a disclaimer,≤100
53364530722,The Center for Public Integrity,"CENTER FOR PUBLIC INTEGRITY, THE",≤100
370074520150686,Simple Health,These ads ran without a disclaimer,≤100
266790296879,Bloomberg,These ads ran without a disclaimer,581
109559173879656,RGV for Warren,These ads ran without a disclaimer,≤100
407591169279075,Triumph Foods,These ads ran without a disclaimer,≤100
102875857918766,Vote YES on Measure E,Yes on E to Protect our Infrastructure,≤100
595406930495945,Climate Investigations Center,These ads ran without a disclaimer,≤100
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,8304
104178947756744,Do.Better.,Do Better America,≤100
1451021311778974,St. Luke's Edmond,St. Luke's Edmond,≤100
113697513378680,Clean Energy Matters,Clean Energy Matters,≤100
398632340472091,Journiest,cleancult,≤100
286290521529387,Gary S. Miliefsky,These ads ran without a disclaimer,≤100
172543389448479,Ohio AFL-CIO,Ohio AFL-CIO,≤100
109733363896136,Free Ken Middleton,Jaret Martin Sines,≤100
104908474440144,Patrick Crowley GOP State Committee,Red Massachusetts Grassroots Action,≤100
202626512363,U.S. Census Bureau,U.S. Census Bureau,35877
6500552187,Hulu,These ads ran without a disclaimer,≤100
1018947908158246,SML Services,These ads ran without a disclaimer,≤100
221369444611861,Bill Pascrell for Congress,PASCRELL FOR CONGRESS,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,1487
64387510873,AFA of Indiana,These ads ran without a disclaimer,≤100
441889753286654,Cornwell For Congress - NY22,CORNWELL FOR CONGRESS,≤100
105410570945384,Hourly News Report,Zia Alexis Marshay Sifford,2792
366557424156576,Lifelinz 4ever,James Cecil Wear,≤100
194633817214366,Connecticut Democratic Party,CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE,≤100
2076135989350743,Blue Tsunami Challenge,Thomas Lee Pullum,≤100
519280578407310,Deb Butler - NC House District 18,Elect Deb Butler,≤100
110920340456578,Is the Republican Party Destroying Itself?,Thomas Edward Patterson,≤100
1481947022035427,Zurich Advocacy,Zurich American Insurance Company,≤100
108702957217934,"Becky Coletta for State Senate, Plymouth & Barnstable District",Committee to Elect Becky Coletta,≤100
109140985838232,Progress Texas,Progress Texas,≤100
116165526603159,Green Panda,These ads ran without a disclaimer,≤100
106572950040377,Max Rose,Max Rose For Congress,≤100
109313173945223,Loop Investing,These ads ran without a disclaimer,≤100
114357739930335,Lindsey for Colorado,Lindsey For Colorado,≤100
704404489696970,Sandy Senn,Senn for Senate,≤100
5998839406,NARAL Pro-Choice Texas,NARAL Pro-Choice Texas,≤100
1701899883357807,Seed Your Future,Seed Your Future,449
1793349057355115,MN350 Action: Climate Justice in Minnesota,MN350 & MN350 Action,≤100
57495285387,Michael Bennet,BENNET FOR AMERICA,≤100
2259323457517498,Abolish the Electoral College,ABOLISH THE ELECTORAL COLLEGE,≤100
1817346558513692,Keith Pekau - Mayor Orland Park,Keith For Mayor,≤100
87137984348,Jewel-Osco,These ads ran without a disclaimer,≤100
138327596203822,elsalvador.com,These ads ran without a disclaimer,≤100
105360056165949,Living Word Family Church,These ads ran without a disclaimer,≤100
102834341212044,KellyShirt.com,These ads ran without a disclaimer,≤100
119813931368680,Daniel Webster for Congress,Dan Webster,≤100
109529807064290,gali clothing,gali clothing,≤100
164098933662135,Dominick Miserandino,Dominick Anthony Miserandino,≤100
54672932575,Souper Bowl of Caring,"SOUPER BOWL OF CARING, INC. THE",≤100
209008303100025,James Peters for Indiana House of Rep. District 35,James Peters for Congress,≤100
101560111352441,Eco-Community,These ads ran without a disclaimer,≤100
2212737705668780,Spunky Swag,Perpetual Fortitude,≤100
134256654140,Bob Davis,The Bob Davis Podcasts,≤100
116338268424080,Jordan Brandman,Brandman for Board of Education 2020,≤100﻿
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,20113
336848256815114,Eyeless on Campus,reconpresseusa,≤100
200119260352,Della Mae,These ads ran without a disclaimer,≤100
101791524684994,Daily Auto Helper,Rolando None Rodriguez Martinez,≤100
236142560669642,Mark Alcarez for Douglas County Coroner,Mark Alcarez for Douglas County Coroner,≤100
927610307291393,Georgette Gómez,Georgette Gomez for Congress,≤100
1024251497648833,Bluon HVAC,"Bluon, Inc.",≤100
1996975237012569,Ekeoma Nwakanma,Ekeoma Susan Nwakanma,≤100
270756366307332,Steven Strauss.Essays,These ads ran without a disclaimer,≤100
103181241236510,FPÖ Feistritztal,These ads ran without a disclaimer,≤100
1495305734112316,Keep Tuttle for Clerk of Courts,Elect Tuttle for Clerk of Courts,≤100
484300471681895,John Katko for Congress,KATKO FOR CONGRESS,≤100
100134398273326,Keeping America Great,Jessica Joan Allumbaugh,≤100
132492254050920,American AF,AAF Nation,11468
1015449978587077,Alliance for Youth Action,The Alliance For Youth Action,115
105964694212561,Translate it,These ads ran without a disclaimer,≤100
1052204528314947,Heart Themes,These ads ran without a disclaimer,≤100
106432120838564,Terra Carter-Smith For Circuit Clerk of Douglas County,Ronald L Smith,420
104760636770,Vera Institute of Justice,"VERA INSTITUTE OF JUSTICE, INC.",102
110773130329664,Lulu Seikaly for Congress,LULU FOR TEXAS,≤100
224928441359860,Ajna Wellbeing - Holistic Health,These ads ran without a disclaimer,≤100
141105556563735,Passadin.com,These ads ran without a disclaimer,≤100
11602044174,Independent Women's Forum,Independent Women's Forum,273
132214483475536,Harvard Art Museums,These ads ran without a disclaimer,≤100
111390160437505,VOTUS,These ads ran without a disclaimer,≤100
107144497501854,Lori Crenshaw For GCISD Board Place 5,Lori Louise Crenshaw,≤100
336585989766106,Degrees of Separation,These ads ran without a disclaimer,≤100
173617579813541,Arts and Culture Alliance of Chatham County,Arts and Culture Alliance of Chatham County,≤100
110806357012916,Ritesh Tandon for Congress,TANDON FOR CONGRESS,≤100
1044761212259448,Learn To Trade For Profit,Wendy Jo Hause,≤100
184272833618,City of Las Vegas Government,City of Las Vegas,≤100
101210588150219,Boy Scouts Abuse Claims,X Social Media LLC,677
109967887156385,EcoBrush.us,These ads ran without a disclaimer,≤100
409605253241736,Jose Castillo for Congress,JOSE CASTILLO FOR CONGRESS,≤100
1755810367986271,Eurasia Group Foundation,Eurasia Group Foundation,≤100
202774546401452,Jeanne Ives,JEANNE FOR CONGRESS,4711
43695791236,Goodman Theatre,Goodman Theatre,10431
829222017203535,Court Watch. You Can Stop Domestic Abuse,These ads ran without a disclaimer,≤100
598293067311404,"Clive McFarlane, Columnist",These ads ran without a disclaimer,≤100
53173711043,AdExchanger,These ads ran without a disclaimer,≤100
110327550477501,Justice Los Angeles,Imagine Justice PAC,≤100
1332177580277533,"Philaminar 3D Printing, LLC",Phillip Carter Anderson,≤100
104618170927797,Planetgreeeen,These ads ran without a disclaimer,≤100
108018570556378,John Mathews for Long Beach USD,John Mathews II for LBUSD School Board 2020,≤100
360398091311995,DC Census,DC Office of Planning - DC Census 2020,331
106890774161066,Live The Life Disability Services,These ads ran without a disclaimer,≤100
556919331070107,ITEM m6,These ads ran without a disclaimer,≤100
110177119192569,Knightscope,William Li,2614
143628852824914,Good Morning Mugs,The Good Morning Mug Co.,≤100
1401753023408728,"1199 SEIU in Westchester, Hudson Valley, Capital Region",1199SEIU United Healthcare Workers East,≤100
626681524134752,Williamson County Sheriff  Robert Chody,Robert Chody for Sheriff,≤100
487569614682924,CAPP USA,Yellow Line Productions LLC,≤100
100642975136,Vital Voices,These ads ran without a disclaimer,≤100
2354481724812667,Spencer for Milwaukee City Attorney,Spencer for Milwaukee,114
108949040625182,Max Smile,Fray Onaje Orraine Holness,≤100
92634678405,Libby Fischer Hellmann,Elizabeth F Hellmann,≤100
1001515190293760,Teddy Daniels,TEDDY DANIELS FOR CONGRESS,≤100
536497183499072,The Visual Chrysalis Collective,These ads ran without a disclaimer,≤100
2339203789732156,Kim Mangone for Congress,Committee to Elect Kim Mangone for Congress,134
84280132559,American Legislative Exchange Council,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,143
346729639373998,Ban Assault Weapons NOW,Ban Assault Weapons NOW,2133
1580844735465499,Mighty Oaks Warrior Programs,Mighty Oaks Foundation,115
102473817882157,Ellen Hill for 45th Ward Democratic Committeewoman,These ads ran without a disclaimer,≤100
56349854459,Parkinson's Foundation,Parkinson's Foundation,1208
103155974476475,Espersen Realty Group,Kristin Nicole Espersen,≤100
621900501247173,Tate Esq LLC,These ads ran without a disclaimer,≤100
1392796817649471,Daily Wellness Company,These ads ran without a disclaimer,≤100
260713150211,Protect Our Winters,PROTECT OUR WINTERS,≤100
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,1260
1080205062117462,Greg Garrett,These ads ran without a disclaimer,≤100
46428009499,The Jewish Agency for Israel,Shiri  Stern,≤100
103672014531797,ardykassakhian,These ads ran without a disclaimer,≤100
106953609363149,Rocco the Comic,These ads ran without a disclaimer,≤100
475055352588930,Respect NM Women,Respect NM Women,≤100
1502654549792632,Protect Our Care,Sixteen Thirty Fund,6354
485025198583040,Southern AF,southern af,≤100
2859312157419346,Jennifer Love Tang for Monterey Park City Council,Jennifer Love Tang for Monterey Park City Council,≤100
1084856268238034,Trump Talking,Roberto None Lugo,≤100
1496257080680230,1951 Coffee Company,These ads ran without a disclaimer,≤100
109032647274670,AnyShaker,These ads ran without a disclaimer,≤100
533347293669517,Great American Era,Great American Era,573
971668776283950,PolicyEd,Hoover Institution,1716
407029946001961,Banana Derby,These ads ran without a disclaimer,≤100
894096170667732,Ashley Hinson,Ashley Hinson For Congress,≤100
640191672810546,DirectMail2.0,DirectMail2.0,≤100
111113340370982,Laura4Senate,Laura Anthony,≤100
361145767664816,Chris Celeste,These ads ran without a disclaimer,≤100
