Page ID,Page Name,Disclaimer,Amount Spent (USD)﻿
507979906356471,Carlos Carrillo for Sheriff,James Edward Loftis,378
617791728363537,LaTonya Johnson,Office of State Senator LaTonya Johnson,≤100
159006717626332,Plough,Plough Publishing,≤100
154159187932754,"Magellan Financial & Insurance Services, Inc",Magellan Financial & Insurance Services,≤100
463776733660003,Patriot Health Alliance,4Patriots LLC,398
105398330985977,The Right Taste,These ads ran without a disclaimer,≤100
159957123994,Oklahoma City Thunder,These ads ran without a disclaimer,≤100
408526523045391,Mammoth Nation,These ads ran without a disclaimer,≤100
582675068550931,"The AWARE Foundation, Inc.","The AWARE Foundation, Inc.",≤100
100763837959572,Trump Pop-Up Shop,Jeremy Wayne Boyts,≤100
204998436268114,Boyce Thompson Institute,Boyce Thompson Institute,≤100
248591268499378,Re-elect Bill Old For District Judge,Bill Old Campaign,155
454320214698151,Vets Emerging from Sexual Assault BY Someone in the VA,These ads ran without a disclaimer,≤100
649080291804806,Will Peckham for Round Rock City Council Place 4,William Henry Peckham,≤100
104589544264922,"Annetta Pope for Justice of the Peace, Precinct 1, Place 1","Pope Campaign for Justice of the Peace Precinct 1, Place 1",235
102360924699137,Shaun Toohey GOP State Committee,Casey Cunningham,≤100
1562290543991677,Alliance for a Healthy Kansas,Community Care Network of Kansas,≤100
276076065781622,Culture of Alarmism,Ebonique Janine Ellis,≤100
427248631091122,4Good Games,These ads ran without a disclaimer,≤100
2625909757635564,Bombshell,These ads ran without a disclaimer,5256
993306320799475,Indivisible Houston,These ads ran without a disclaimer,≤100
7976226799,The Daily Show,Omaze,≤100
108074383864340,Nicolas Miles for Congress,NICOLAS MILES FOR CONGRESS,≤100
112163616982800,Balloon Brigade,These ads ran without a disclaimer,≤100
1618980005093976,Gundry MD,These ads ran without a disclaimer,128
104853560939069,Ross LaJeunesse for Maine,ROSS FOR MAINE,156
111948866996450,Victor Harris for U.S. Senate,John William Iii Griffing,≤100
111069660420051,Rodney Holmes For Wise County Precinct 3 Commissioner,Rodney Edward Holmes,613
1854321314638406,Nua Vong Trai Dat TV,These ads ran without a disclaimer,≤100
106333028376,"Nichols Kaster, PLLP",Nichols Kaster PLLP,206
100799551356160,Reina Saco for Gainesville City Commission,Reina Saco for Gainesville City Commission,≤100
27300796363,State Representative Eddie Lucio III,Eddie Lucio III Campaign,736
156392276602,Strong Towns,These ads ran without a disclaimer,≤100
112903316769724,Matt Dillon Drikas,Matt Dillon Drikas 2020,424
347618565994825,Texas Rebel 1st Amendment Audit,These ads ran without a disclaimer,≤100
414280728767306,Right Side Broadcasting,"Right Side Broadcasting Network, LLC",144
136470596199,NASW-NJ,These ads ran without a disclaimer,≤100
103907187828131,Fired Up PAC,FIRED UP PAC,17000
403715869999642,Kathy Ellis for Congress,Ellis for Congress,≤100
571016669670726,Mireille for class senator,These ads ran without a disclaimer,≤100
1772364213018516,Rod Parker Designs,These ads ran without a disclaimer,≤100
248422805193353,The California Endowment,The California Endowment,≤100
537921753273966,Mary Beth Gaiarin,These ads ran without a disclaimer,≤100
334375447158174,Truckers Unite,These ads ran without a disclaimer,≤100
104654950980013,alexb718,These ads ran without a disclaimer,≤100
542530592949093,Dave Lindstrom,Lindstrom for Senate,≤100
1265705333582297,Akilah Bacy for Texas,Akilah Bacy for Texas,4206
20566782501,Democracy for America,DEMOCRACY FOR AMERICA,431
171473059549545,Carolina Aramburo,These ads ran without a disclaimer,≤100
108177347380482,Market Watch,Smart Market Tips,8433
194869963919118,Will Jones Commissioner,Will Jones Campaign,2626
103135374467200,Amendment One Tees,Skyler C. Yaw,≤100
165551260479306,Lifting Hands International,Patrick A Petro,≤100
209268466362415,The Middle-Respectful and Productive Politics Discussion,These ads ran without a disclaimer,≤100
110823813831113,C. Antonio Delgado for Congress,Antonio Delgado for Congress,≤100
300881537026088,Middletown EyeCare,These ads ran without a disclaimer,≤100
1308788582609604,Shirron for Circuit Judge,Shirron for Circuit Judge Campaign,≤100
1825495131075739,Amazon Frontlines,Alexander Merrim Goff,≤100
160264363992500,World Bicycle Relief,"WORLD BICYCLE RELIEF, NFP",149
100607068206056,Committee For A Qualified Judiciary,Committee For A Qualified Judiciary,842
110209087130715,Elect Brian Fritze for Wilbarger County Sheriff,Brian Jack Fritze,≤100
95356211637,Ben Ferguson,Ben Ferguson show,15913
1020231354656456,Bfree Boutique,These ads ran without a disclaimer,≤100
47724202089,ANCA Glendale,Armenian National Committee of America – Glendale Chapter,≤100
725460391190139,Sancre Productions,These ads ran without a disclaimer,≤100
100256754899828,Patriot's Cave,Lucky Shot USA,≤100
28074563966,Marcia L. Fudge,Kenneth D Dowell,≤100
108815963825687,Aimee Garza Lopez,Texas House Race Aimee Garza Lopez for State Rep,1055
109176447283637,For the People Apparel,Joy Angela Kostansek,≤100
842626799137590,Texas Senate Republican Caucus,Texas Senate Republican Caucus,2000
729010537208868,Media Traffics,These ads ran without a disclaimer,≤100
656263988182462,Bill Hagerty,TEAM HAGERTY,385
102512047977282,Conservagator,Founder Media,≤100
110061623807565,Kelly Loeffler,Georgians for Kelly,103
126936247426054,The Genetic Literacy Project,These ads ran without a disclaimer,≤100
308627962483898,Elderly Nursing Home Abuse Advocates "Its Time To Stop The Abuse",Stephen Anthony Piskor,≤100
415306179228629,"Mike Carroll - Vice Mayor, City of Irvine","Mike Carroll, Mayor Pro Tem, City of Irvine",≤100
146252006016759,The Woman Cards,Zacharia Wahls,3445
2215936995384536,Justice Cynthia Cobbs for Supreme Court of IL,Committee to Elect Justice Cynthia Y. Cobbs,≤100
103311371170887,One Up Life,These ads ran without a disclaimer,≤100
1694684300565436,Honchotruth336,These ads ran without a disclaimer,≤100
466272080089790,Denton County Commissioner Hugh Coleman,Hugh Coleman Campaign,721
109873277220731,John Leoni Files,These ads ran without a disclaimer,≤100
729627343834501,Kialo,Kialo,2826
106507847608975,American Freedom Fund,American Freedom Fund,30699
13759741267,Sesame Workshop,Sesame Workshop,182
57401739949,Better Angels,These ads ran without a disclaimer,≤100
126760271128672,Making the Connection,These ads ran without a disclaimer,≤100
104684964442086,Constitutional Collection,Constitutional Collection,≤100
102895151178807,Continuum Internal Medicine,These ads ran without a disclaimer,≤100
2490222877677181,TAPS / True American Patriots Society,These ads ran without a disclaimer,≤100
100131478134764,Superchef,These ads ran without a disclaimer,≤100
1937171279661046,Margaret Good,MARGARET GOOD FOR CONGRESS,≤100
567862510027787,La Casa Feliz Adult Day Care,These ads ran without a disclaimer,≤100
118548500327,Billy Graham Evangelistic Association,BILLY GRAHAM EVANGELISTIC ASSOCIATION,≤100
1934158976830122,Sean Casten for Congress,CASTEN FOR CONGRESS,≤100
102120821268819,Heartland America,"Heartland America, Inc.",≤100
110022540536551,Icare,These ads ran without a disclaimer,≤100
101628394654500,Internet & Cable Pros,These ads ran without a disclaimer,≤100
108789413833372,My Mood My Swing,These ads ran without a disclaimer,≤100
756232037796207,POWER HOME SOLAR,POWER HOME SOLAR,205
117622166310266,Kathy Swan,Friends of Kathy Swan,≤100
1197202833754637,MedigapPolicies.org,These ads ran without a disclaimer,≤100
221890358218748,Til Valhalla Project,Til Valhalla Project,4367
104586647809712,Kevin Moore for General President of the Teamsters,These ads ran without a disclaimer,≤100
178610862159250,PunkFish Productions,These ads ran without a disclaimer,≤100
103271797847867,Kenneth Jenks for U S Congress,COMMITTEE TO ELECT KENNETH JENKS TO CONGRESS,≤100
107857717331732,The 2081 Project,These ads ran without a disclaimer,≤100
113330620093147,Sunny for Congress,Suneetha Chaparala,15711
1631489340492456,Connect Health Insurance,These ads ran without a disclaimer,≤100
652420881850978,Deanna "Coach" Dominguez City Council Pl. 3,Deanna Michelle Dominguez,214
212677670907,American Constitution Society,AMERICAN CONSTITUTION SOCIETY,≤100
171636242883642,P.A.N.D.A.S. Network,These ads ran without a disclaimer,≤100
103478591129738,Noel Jaimes for La Mirada City Council District #5,Noel Arroyo Jaimes,≤100
37905997261,Youth Service America,YOUTH SERVICE AMERICA INC,≤100
106677264040244,Luis LaRotta for Texas HD 148,LUIS LA ROTTA FOR TEXAS,830
154510321337994,Chris Pappas for Congress,CHRIS PAPPAS FOR CONGRESS,≤100
5835757481,Monterey Bay Aquarium,"MONTEREY BAY AQUARIUM FOUNDATION, THE",≤100
459890014763287,Rocky Mountain Values,Rocky Mountain Values,≤100
113372308692252,Bud's Warehouse,These ads ran without a disclaimer,≤100
808450969246896,"Rebecca Walser, Tax Attorney, CFP",Walser Wealth Management,592
179690228751414,Ben Albritton,Ben Albritton,≤100
427290978110426,Backpage Trafficking,X Social Media LLC,4907
531332007370036,Robert Walker for Montgomery County Commissioner Pct 1,Robert Walker Campaign,454
100705151439947,Senior's Basic Needs,Maureen Kibe,1701
100944894762010,Being Trump,Michael Hampton Huth,≤100
147368882623027,Black Futures Lab,Black Futures Lab,885
1745418332339003,Aspire Gear,Aspire Gear,201
39813692310,Michigan Democratic Party,the Michigan Democratic Party,≤100
363500867116594,Will Metcalf,Will Metcalf,247
111664170338664,Eco Roots,Quinton Van Williams,≤100
103444851113707,Stephanie Clayton for Kansas Senate,Jenifer R Boles,≤100
101464324728277,Winne the Poon,These ads ran without a disclaimer,≤100
207586846485075,"Always Giving You Moore,LLC",These ads ran without a disclaimer,≤100
219224241438635,Compassion & Choices,COMPASSION & CHOICES,606
143073625758172,Utica Education Association,Utica Education Association,≤100
135445766485586,Rep. Gus Bilirakis,Office of Congressman Gus Bilirakis,≤100
102015941363813,Jannie Cotton for State Representative,The People to Elect Jannie Cotton,≤100
106574667591550,State Relief Programs,Alexis Travieso,147
153408513065,Democratic Party of Jefferson County (Wisconsin),Democratic Party of Jefferson County (Wisconsin),≤100
1344559572326966,FEE en Español,Foundation for Economic Education,1298
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
2262210287122770,EcomHub.com,David Zaleski,≤100
120494332674089,Chris Putnam,PUTNAM FOR CONGRESS,21168
226225404925237,Congresswoman Ann Kirkpatrick,Office of Congresswoman Ann Kirkpatrick,≤100
738298126313472,John Thomas Political Strategist,The Thomas Guide Show,650
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,1788
320738328865866,Arati Kreibich for Congress NJ5,ARATI FOR CONGRESS,≤100
1472765116126978,KweliWorks,These ads ran without a disclaimer,≤100
519305544814653,Conservative Tribune by WJ,The Western Journal,≤100
125257740846970,RED 5G,These ads ran without a disclaimer,≤100
335357263869370,AaronR,Poetically Correct,≤100
126498287375611,Michigan League of Conservation Voters,MICHIGAN LEAGUE OF CONSERVATION VOTERS,≤100
102303321149005,Accountable For Equality,Accountable for Equality,164
112287913481898,Cindy Banyai for Florida Congressional District 19,FRIENDS OF CINDY BANYAI,≤100
103108651267478,Joyce Paul for State Committee,Red Massachusetts Grassroots Action,≤100
118091971569342,Spectrum News Austin,Spectrum News,1525
1004230109966179,Leonard Manoukian,Leonard Manoukian,≤100
107292834177491,People First,These ads ran without a disclaimer,≤100
114309159930443,CoverME.gov,Ryan C Cadigan,≤100
510983808935302,Parker Hudson,Frank Parker Hudson Jr,≤100
108732970656068,Travis Heiman for Columbus School Board,These ads ran without a disclaimer,≤100
103787021133687,Elect Marlene Gonzalez 388 DC,These ads ran without a disclaimer,≤100
608732389466592,TranSending,Allison Leigh Smookler,≤100
161139847709848,Patriot- People Against Trump Regime In Our Time,Gordon Alan Wincott,≤100
321638557862608,Commit,The Commit Partnership,200
354889475429698,Judge Monet McCorvey Gaines,Committee To Elect Monet Gaines | 575 S Lawrence Street | Montgomery AL 36104,≤100
109421690594551,Maxim Trub,These ads ran without a disclaimer,502
1603143489899019,Air Science,Air Science USA LLC,≤100
121437709597,Moorish Science Temple of America,These ads ran without a disclaimer,≤100
448423445293666,Katherine Ruocco for "We the People",Committee to Elect Katherine Ruocco,≤100
122517514574907,The Reformation Project,These ads ran without a disclaimer,≤100
239658882763974,Poverty USA,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100
44000847935,Texas Insider,These ads ran without a disclaimer,500
2377166239179411,Nancy Goroff for Congress,Goroff for Congress,306
596556607135301,The Earthling Co.,These ads ran without a disclaimer,≤100
574323562632591,Luz para Venezuela - Luz para las Americas,Edith Dume Lerner,≤100
562804563928334,Tokens Show,"Tokens Media, LLC",≤100
179513292162226,American History TV,C-SPAN,920
2323471027903589,Bridging Minds,Bridging Minds,688
412968318875397,Randy Keating,Keating for Council,≤100
284299048371486,"Christine Henry Andresen • CHA Law Group, PC",These ads ran without a disclaimer,105
258629387920111,Todd K. Hulsey,Todd Hulsey,≤100
1469245270014876,"Natalie Iwasa, Community Advocate",Choon James for Mayor,≤100
2072089876250719,Backpage Investigation,These ads ran without a disclaimer,1639
102950803268,Food Bank of the Southern Tier,Food Bank of the Southern Tier,≤100
836024883258680,Funny HaHa,Brian Kelly Courtright,≤100
1020615424992664,Lions Clubs International Foundation,Lions Clubs International Foundation,139
153233714197,The Human Values 4 Kids Foundation,These ads ran without a disclaimer,≤100
869825443135758,Janie Serna for Constable Precinct 1,Manuel Jimenez,150
101942367938685,Caree Annette Harper for Judge 2020,Career Harper for LA Superior Court Judge,≤100
108683323959169,Watercooler Politics,Organize for Justice,138
87375121041,International Women's Health Coalition,"INTERNATIONAL WOMEN'S HEALTH COALITION, INC.",209
119316022809505,Lindsay Blooms,These ads ran without a disclaimer,≤100
193775674023153,Jeff Leach,These ads ran without a disclaimer,≤100
10150124349775072,"Riddle & Brantley, LLP","RIDDLE & BRANTLEY, LLP",≤100
110689923867925,mlbforeverhomer,These ads ran without a disclaimer,≤100
255593597825374,Progressive Democrats of the Santa Monica Mountains,Betty  Doumastoto,309
113287333433694,Syamala for State Rep,S Krishnamsetty,≤100
101345061353644,Soleiras Inspired Humans,These ads ran without a disclaimer,≤100
639556283228101,Booher2020,William Booher for Texas Senate 13,464
113575490062092,Ramon Iglesias for Hendry County Commission,Ramon Iglesias for Hendry County Commission,≤100
101279654730189,Elect Ayobami For Texas House of Representative District 85,Abolaji Tijani Ayobami,≤100
1640970822834351,Plaine Products,Plaine Products,127
110093630574721,Modern American Outfitters,Car L Wi Lliam Es Ch En Bu Eschenburg,≤100
632586360234666,Retirement Elevated,Retirement Elevated,8682
208072062579227,Jazzy Touch Hair Care Salon,These ads ran without a disclaimer,≤100
1993965417584376,ShootingClasses.com,These ads ran without a disclaimer,≤100
122300848805,Texas AFL-CIO,Texas AFL-CIO,1476
9423488774,American Wind Energy Association (AWEA),AMERICAN WIND ENERGY ASSOCIATION,1313
898569106828058,GMRgold,These ads ran without a disclaimer,≤100
452422591894712,Capital Area Trial Lawyers Association,These ads ran without a disclaimer,187
104802154437301,Lucia Minotti - LDT,These ads ran without a disclaimer,≤100
29766934122,Keshet,KESHET,≤100
723985357637937,Relation State,Jeffrey D Gregory,≤100
109526180444490,Green Box Shop,These ads ran without a disclaimer,≤100
256832947681604,Adam Gilbert,These ads ran without a disclaimer,≤100
104786821040448,PandaLnk,These ads ran without a disclaimer,≤100
100332484664915,Fresh Air Matters,These ads ran without a disclaimer,≤100
826512007401939,Commissioner Vincent Morales,Commissioner Vincent Morales,≤100
388547605724,Richard Neal,RICHARD E NEAL FOR CONGRESS COMMITTEE,≤100
407279909421128,Diamond And Silk,Diamond and Silk,210
108949040625182,Max Smile,Max Smile,≤100
1558042497785635,Beth Van Duyne,BETH VAN DUYNE FOR CONGRESS,1401
8524198486,Physicians Committee for Responsible Medicine,These ads ran without a disclaimer,≤100
65364914445,Oklahoma Council of Public Affairs,"OKLAHOMA COUNCIL OF PUBLIC AFFAIRS, INC.",≤100
361558330642296,Free the People,Free the People,148
105992254226489,វីឌីអូចំរុះ,These ads ran without a disclaimer,≤100
1624795677773322,"Matt Mills, Hood County Attorney",Matthew Alexander Mills,535
107371014057680,Inner American,Inner Americans,≤100
110723300440100,Financial Crisis in America,Christopher Michael Richichi,≤100
693338200702307,Michelle Ugenti-Rita,Ugenti-Rita for Senate,≤100
45436877937,University of California Television (UCTV),UCTV - University of California Television,≤100
173378189376448,Transport Workers Union of America Local 208,Transport Workers Union Local 208,≤100
210455593021382,Health Care Voices,"Health Care Voices, a project of Social Good Fund",≤100
106916074935,Lance Wallnau,"Ninja Sheep Marketing, Inc.",≤100
115008069897177,"Brandon K. Poehls for Runnels County Commissioner, Precinct 3",Brandon Kyle Poehls,134
110899543717662,Star Tee,These ads ran without a disclaimer,≤100
397130463730560,MOVE Texas,These ads ran without a disclaimer,≤100
1881544935393322,Bobby Bliatout For The Valley,Bobby Bliatout for Congress,≤100
105175422857231,Association of American Railroads,ASSOCIATION OF AMERICAN RAILROADS,118
868414886858705,Danny Peña for Sheriff,Daniel Roberto Pena,≤100
1664031933677693,Best Trump Shirts,BestTrumpShirts.com,≤100
466733066788647,Jeff Perry for Aubrey City Council,These ads ran without a disclaimer,≤100
410659902474456,"Andy Maslen, Kindle Storyteller Award Shortlisted Author",These ads ran without a disclaimer,155
294461628063240,The RightWay: conservative thoughts & family values,Jason Kyle Haugen,≤100
501268180023938,Ann Ravel for CA State Senate,Ann Ravel for Senate 2020,≤100
108900837223720,Fervenci,These ads ran without a disclaimer,≤100
169582430298290,AutisTech,These ads ran without a disclaimer,≤100
104997717695769,Stephen Burzio for Civil Court Judge,Katie L Grandstaff,≤100
355763811218064,Kansas Appleseed,These ads ran without a disclaimer,≤100
403716816314673,Lee Saunders,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
12683623041,Society for Human Resource Management (SHRM),SOCIETY FOR HUMAN RESOURCE MANAGEMENT,277
100496504775559,Bamar Kane,These ads ran without a disclaimer,≤100
688047004569646,Benalu group,These ads ran without a disclaimer,≤100
103713014453676,Justice Peter Kelly for Texas Supreme Court,Peter Kelly for Justice Campaign,9109
112623813202,LifeSiteNews.com,LifeSiteNews,155
319918538669867,Kitafund,These ads ran without a disclaimer,≤100
106349080940083,Jim Quinn For GA State Senate,Campaign to Elect Jim Quinn to Senate,≤100
2230427837212204,Will Thompson for District Attorney,Will Thompson Campaign,1292
191602167588409,Rotary Club of Victorville,Coleen Regina Luque,≤100
105032357695773,Brent Deen for Van Zandt County Constable,Brenton Cole Deen,126
102324961319603,Primo Castro for Assembly 2020,Primo Castro for Assembly,≤100
219077616875,Pautzke Bait Company,Bridget Marie Wood,≤100
617818515282920,Trumpbert: a Parody of "Dilbert",Freeman Ng,≤100
53364530722,The Center for Public Integrity,"CENTER FOR PUBLIC INTEGRITY, THE",≤100
110019893736048,Grandpas Against Trump,Richard Carlton Carlton Daley,≤100
56913568768,NewsRadio 1080 KRLD AM,These ads ran without a disclaimer,≤100
304222379658063,Join Us For Justice the El Paso Chapter of AU,David Given Marcus,≤100
114347009987934,Tom Brummett for 140th District Court,Tom Brummett Campaign,130
478486236022342,Fanita Ranch,Fanita Ranch,≤100
869834083131145,Conservative Writers,Conservative Writers,≤100
109575145733890,McGuireWoods Consulting,MCGUIREWOODS CONSULTING LLC,≤100
136932046888235,First Row Productions-Houston,These ads ran without a disclaimer,730
347709492097714,MyGreenFills,MyGreenFills,2668
60596847935,Wichita Falls Chamber of Commerce,Wichita Falls Chamber of Commerce,≤100
2246231565610889,4D Politics,Jordan Thomas Powell,≤100
513144069179059,Parents for Public Charter Schools,Parents For Public Charter Schools,271
106204300783982,Judge Tacie Zelhart,Tacie Marie Zelhart,152
313214702055743,National Public Pension Coalition,These ads ran without a disclaimer,≤100
108564823959455,Derek Obialo for 400th District Court Judge,Obialo Campaign,260
104187981117293,"Sid Starks, State Committeeman",Red Massachusetts Grassroots Action,≤100
102009254631328,David Rogers for Constable Pct 1,Rogers for Constable,607
111241040360707,Tax Fairly,Tax Fairly,≤100
345751305447288,Daugherty Water for Food Global Institute,Daugherty Water for Food Global Institute,≤100
171602059595145,Dallas AFL-CIO,These ads ran without a disclaimer,≤100
2148663638593632,Dweebs and Dogs,These ads ran without a disclaimer,≤100
525396584321086,Girls' Voices,GREATERGOOD.ORG,≤100
108758267355684,Konu,These ads ran without a disclaimer,≤100
105014311019270,Sol Moteado,These ads ran without a disclaimer,≤100
543754169398063,Oak and Opal,These ads ran without a disclaimer,≤100
161906473872441,Feeding South Florida,"FEEDING SOUTH FLORIDA, INC.",≤100
737151126362683,American Military News,American Military News,404
323057528048557,LGBTQ Victory Institute,LGBTQ Victory Institute,251
155379278347820,Bevin Gordon for Commissioner ESD #9,These ads ran without a disclaimer,≤100
107636134159538,Kind Embroidery,These ads ran without a disclaimer,≤100
393152446778,Forward Together,FORWARD TOGETHER,≤100
105938004161270,Best Insurance Helper,These ads ran without a disclaimer,≤100
17801244148,Jill Schupp,SCHUPP FOR CONGRESS,111
110469238961,Marketing Doctor,John Jr Tantillo,≤100
142620413125564,Alex Dominguez - Your State Representative Dist.37,Alex Dominguez for State Representative,5465
2422754341281033,Bobby Digby for Circuit Judge,Bobby Digby for Circuit Judge,≤100
1851694484872023,Valerie Villarreal - Kaufman County Precinct 16 Chair,Valerie A Villarreal,≤100
1547182218709006,Randi Clites,Friends of Randi Clites,≤100
488092095267037,Donkey Spin,Lawrence Mccormick,≤100
396391597211135,Excombatientes Guardia Nacional Nicaragua/USA.,These ads ran without a disclaimer,≤100
112617520156809,Brook Fulks for Judge,Brook Fulks Campaign,1243
106795690773489,John Lewis: Good Trouble,Andrew Victor Mcgraime,≤100
114757093410967,1st Priority Medical,These ads ran without a disclaimer,≤100
460754033982426,Johnson & Biscone,"Johnson & Biscone, P.A.",≤100
100899794800492,Specialty socks and accessories,Julie L Herbst,≤100
991941687541135,Barking Laughs,Barkinglaughs,≤100
114520293319041,Tim Livengood for Williams County Sheriff 2020,Dareth Lea Livengood,≤100
102959799834968,Diane Mitsch Bush for Colorado,DIANE FOR COLORADO CD3,≤100
118697061602554,Jason Brodeur,"Jason Brodeur, Republican, for State Senate",≤100
2202865753281559,Pflugerville Area Democrats,Patricia Fenter Epstein,≤100
101969031330020,Chuck Wilson for Coryell County Constable Precinct 2,Charles Milton Wilson,373
685023088609608,Mahalo Straws,These ads ran without a disclaimer,≤100
110813887040995,John Carter,John Derrek Carter,272
627806690985589,Rep. Kent McCarty,The Committee to Elect Kent McCarty,≤100
336734426476390,A.Lever Studio,Antoine Jamal Lever,≤100
1929961157257985,Nostalgic Daily Feed,These ads ran without a disclaimer,≤100
2258825611099423,Morgan4Texas,Matt Morgan Campaign,1093
110477137100131,Wise for Brazos County District Judge,George J Wise for Judge,1855
339232442899733,The Center for Holistic Healing,These ads ran without a disclaimer,≤100
101367991412093,The Trump Ninja Store,William Terrell Smith,≤100
105224084193838,Mike Cabonargi for Clerk of the Circuit Courts,Friends of Cabonargi,≤100
107899024123984,Trump By Grace,These ads ran without a disclaimer,≤100
36808309898,Answers in Genesis,These ads ran without a disclaimer,≤100
1545826148838592,Trump 2020,Gregory Lawrence Burright,1098
1447452422172945,Cannabis Business Times,Clark Alain Quick,≤100
130560814140554,TheLatinaPro,These ads ran without a disclaimer,≤100
617965871555743,TDWHarris,Kathryn Stabe,≤100
112347570296487,Vote Judge Frank Castro,Frank Joseph Castro,188
232779423482157,New Mexico Shooting Sports Association,New Mexico Shooting Sports Association,103
101784008065542,Commit to Seniors,American Commitment,107
333211087363118,Toddler Apps,These ads ran without a disclaimer,417
967449813380430,Newsvoice,Newsvoice,151
106652674244188,Partido Político,These ads ran without a disclaimer,≤100
125712118828170,Untold Shop,These ads ran without a disclaimer,≤100
597143857147840,Graf and Thomas Lumber Co.,These ads ran without a disclaimer,≤100
622035304631062,Spencer J. Cox,Cox for Governor,≤100
289248755427,Wilson Center On Demand,WOODROW WILSON INTERNATIONAL CENTER FOR SCHOLARS,≤100
102911954534558,National City Puppy for Jobs and Freedom of Choice,"No on J, National City Puppy for Jobs and Freedom of Choice",≤100
1005263149506969,Kimberly Ellis,Kimberly Ellis,≤100
101248604720303,Land Betterment,These ads ran without a disclaimer,≤100
418761721542932,PIPES International,Stuart I Harrier,≤100
56282222521,Houghton Mifflin Harcourt Trade,Houghton Mifflin Harcourt,338
1272534336242476,World101,These ads ran without a disclaimer,≤100
165858562140,Western Resource Advocates,These ads ran without a disclaimer,≤100
77903485992,Concerned Women For America LAC,CONCERNED WOMAN FOR AMERICA LEGISLATIVE ACTION COMMITTEE,≤100
9316287847,Kansas Republican Party,KANSAS REPUBLICAN PARTY,≤100
441012213356614,Purpose Worldwide,These ads ran without a disclaimer,≤100
104431644414651,Carol Scarborough for Collin County Commissioner,Carol for Collin County,1432
100758054603671,yearlydank,These ads ran without a disclaimer,≤100
1007951685928848,Real Vision,These ads ran without a disclaimer,≤100
106722960861148,Trendie Trends,These ads ran without a disclaimer,≤100
637624376685470,John Medina for Corpus Christi Mayor,Elect John Medina for Mayor campaign,≤100
111587467059094,adsbybrittany,These ads ran without a disclaimer,≤100
780941275347834,Ilhan Omar,ILHAN FOR CONGRESS,301
101621501394272,Judge Brian Mueller for District Judge,Judge Brian Mueller For District Judge 2020,≤100
121313475065775,Fragile Bully,These ads ran without a disclaimer,≤100
109135463912498,African Jewelry,These ads ran without a disclaimer,≤100
101419314659505,William for Oregon,William Dean Miller,≤100
258333424339930,SW Montgomery Co. Tea Party,Michael Wayne Bryant,≤100
102598691138290,Sheriff Daniel J. Bueno,These ads ran without a disclaimer,≤100
102320707820335,Maggie Ellis for Judge,Maggie Jane Ellis,327
504161563089343,BlackPAC,Black PAC,169
105405850844814,Mark Whitney for President,Ellerton Pratt Whitney,≤100
530468333806150,Gary Johnson for Sheriff,Citizens to Elect Gary Johnson,≤100
474582189250709,EarthSave Florida,Kenneth Avery Durrum,≤100
310122703010899,Imagine What I Need,Michael Dewain Hanlon,≤100
157277400862,The Bell Policy Center,BELL POLICY CENTER,≤100
146678415405673,FindLaw for Legal Professionals,FindLaw Legal Professionals,≤100
201265635319,Allen Reichle,These ads ran without a disclaimer,≤100
321317135030939,I Have A Thought,These ads ran without a disclaimer,≤100
10760692978,World Hope International,World Hope International,≤100
107372467466906,Vecchio Convento - Social Restaurant,These ads ran without a disclaimer,≤100
36987752239,The Reporters Committee for Freedom of the Press,Reporters Committee for Freedom of the Press with Facebook Ad Credits,2464
296708523873754,Karla Dennis and Associates Inc.,"Karla Dennis & Associates, Inc",2958
106520830857557,Follow The Trends,These ads ran without a disclaimer,≤100
408151323278508,Tarrant Together,Tarrant Together,≤100
23875187730,Feeding America,Feeding America,12555
1375176479368494,Mayor Richard Molina,Dalia De Luna Molina,356
108035720778375,St Saint Patrick's Day,These ads ran without a disclaimer,≤100
1731419227087083,The Observant,These ads ran without a disclaimer,≤100
366072287082888,Trump Roast Game,Trump Roast,≤100
607756062649744,The Syria Campaign,The Syria Campaign,≤100
1824165801199201,The Fight Against Antimicrobial Resistance,"Paradigm Solutions, LLC",309
463731977144667,Infernal Imagery by Wade Snook,These ads ran without a disclaimer,≤100
110351637114381,US Homeowners Savings,Mimi Bonny Nguyen,≤100
104878972901231,North Village Church,Michael Joseph Dennis,≤100
1003050109876165,Tafilu Store,These ads ran without a disclaimer,≤100
1633382063423171,Proudly Portugal,These ads ran without a disclaimer,≤100
34744979347,MS Food Network,Mississippi Food Network,≤100
100159314722988,Parti Pour l'intégration Africaine,These ads ran without a disclaimer,≤100
100746344841410,Eddie Lucio III for Texas House District 38,"TREPAC/Texas Association of REALTORS® Political Action Committee, Pol. adv.",400
169603906434976,Unfriend Fossil Fuels,Unfriend Fossil Fuels,≤100
1107973016071967,Wesley Hunt,Hunt for Congress,19315
104674307761074,Social Care Stories,These ads ran without a disclaimer,≤100
563081730692263,Chuck Eddy Moderate Republican for Congress 6th District,Charles Everett Eddy,≤100
192737024112371,TWU Local 556,Transport Workers Union Local 556,1301
100134398273326,Keeping America Great,Jessica Joan Allumbaugh,≤100
127192639434,PrimaLoft,PrimaLoft,≤100
